Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2014-09-27,Ath Bilbao,Eibar,0,0,0,0,D,13,10,1,2,6,2,13,22,La_liga,1.16599,0.518244,14,2,3.925925925925926,11.346153846153848,1.57,3.84,6.94,2014/2015
2014-09-27,Ath Madrid,Sevilla,4,0,2,0,H,11,4,6,1,5,3,14,16,La_liga,2.70863,0.178376,5,2,11.95,7.565217391304348,1.72,3.74,5.16,2014/2015
2014-09-27,Barcelona,Granada,6,0,3,0,H,19,9,12,1,8,1,11,11,La_liga,4.92758,0.445275,16,0,4.295454545454546,25.90909090909091,1.13,8.88,22.69,2014/2015
2014-09-27,Levante,Vallecano,0,2,0,2,A,7,13,0,5,5,7,21,16,La_liga,0.637848,1.39355,4,5,6.725,9.058823529411764,2.94,3.28,2.49,2014/2015
2014-09-27,Villarreal,Real Madrid,0,2,0,2,A,19,11,5,3,7,6,7,10,La_liga,0.951263,0.976346,9,4,12.857142857142858,20.166666666666668,5.22,4.03,1.66,2014/2015
2014-09-28,Cordoba,Espanol,0,0,0,0,D,10,4,4,2,3,5,13,26,La_liga,0.137119,0.112527,1,1,6.111111111111111,5.5,2.8,3.21,2.68,2014/2015
2014-09-28,Getafe,Malaga,1,0,1,0,H,9,10,3,0,4,4,8,16,La_liga,0.704397,0.619457,6,4,11.3,6.08,3.02,3.2,2.52,2014/2015
2014-09-28,La Coruna,Almeria,0,1,0,0,A,8,15,1,6,6,5,14,18,La_liga,0.957268,0.72135,6,2,6.684210526315789,9.458333333333334,2.08,3.35,3.83,2014/2015
2014-09-28,Sociedad,Valencia,1,1,1,1,D,18,7,5,2,11,4,13,17,La_liga,0.762877,0.554817,4,2,6.419354838709677,12.88888888888889,2.69,3.34,2.7,2014/2015
2014-10-03,Getafe,Cordoba,1,1,0,0,D,18,10,5,3,8,3,12,11,La_liga,1.4608,0.377042,1,0,5.161290322580645,12.045454545454543,2.02,3.2,4.24,2014/2015
2014-10-04,Almeria,Elche,2,2,1,1,D,16,6,3,3,9,5,13,18,La_liga,2.34067,0.511144,2,1,4.65625,6.916666666666667,2.24,3.18,3.56,2014/2015
2014-10-04,Eibar,Levante,3,3,0,2,D,14,13,6,5,4,4,12,16,La_liga,1.03989,1.03547,9,2,4.478260869565218,9.217391304347826,1.82,3.35,5.28,2014/2015
2014-10-04,Malaga,Granada,2,1,0,1,H,17,8,3,5,3,3,12,15,La_liga,2.2003,0.851565,9,3,7.153846153846154,8.36,1.84,3.46,4.76,2014/2015
2014-10-04,Valencia,Ath Madrid,3,1,3,1,H,6,19,3,5,1,6,23,14,La_liga,1.01863,1.68827,2,1,9.954545454545457,5.67741935483871,2.78,3.2,2.72,2014/2015
2014-10-04,Vallecano,Barcelona,0,2,0,2,A,14,18,4,7,6,7,19,7,La_liga,0.515599,2.97834,2,12,9.62962962962963,7.576923076923077,10.35,6.08,1.28,2014/2015
2014-10-05,Celta,Villarreal,1,3,1,2,A,15,11,6,4,11,4,15,22,La_liga,1.17846,2.02409,8,5,3.9,8.06060606060606,2.5,3.28,2.92,2014/2015
2014-10-05,Espanol,Sociedad,2,0,1,0,H,10,13,4,4,4,4,20,12,La_liga,1.39473,0.481761,1,3,7.533333333333333,6.5,2.61,3.24,2.84,2014/2015
2014-10-05,Real Madrid,Ath Bilbao,5,0,2,0,H,19,6,14,5,8,7,9,10,La_liga,3.61471,0.744918,16,0,14.5,15.6,1.21,6.8,15.17,2014/2015
2014-10-05,Sevilla,La Coruna,4,1,2,1,H,16,7,10,5,9,2,11,10,La_liga,3.9035,0.227817,9,2,12.409090909090908,24.75,1.41,4.53,8.52,2014/2015
2014-10-17,Granada,Vallecano,0,1,0,0,A,9,8,1,2,3,6,17,13,La_liga,0.432469,0.471785,3,5,7.075,4.425,2.27,3.34,3.35,2014/2015
2014-10-18,Ath Bilbao,Celta,1,1,1,0,D,13,4,4,1,9,2,13,16,La_liga,2.66245,0.221015,6,4,10.0,5.821428571428571,1.98,3.53,3.91,2014/2015
2014-10-18,Barcelona,Eibar,3,0,0,0,H,27,4,12,2,12,3,9,13,La_liga,3.09294,0.929153,19,0,6.434782608695652,12.48,1.11,9.78,27.42,2014/2015
2014-10-18,Cordoba,Malaga,1,2,0,2,A,8,8,2,4,6,13,16,21,La_liga,0.395949,1.41292,2,11,3.7714285714285714,6.512820512820513,3.3,3.08,2.42,2014/2015
2014-10-18,Levante,Real Madrid,0,5,0,2,A,11,21,1,11,6,3,13,8,La_liga,0.488171,4.276,1,8,17.791666666666668,13.533333333333331,16.27,7.11,1.19,2014/2015
2014-10-19,Ath Madrid,Espanol,2,0,1,0,H,20,7,9,1,12,1,19,19,La_liga,4.12804,0.723748,11,3,5.903225806451613,10.192307692307692,1.36,4.75,10.42,2014/2015
