Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2015-12-05,Arsenal,Sunderland,3,1,1,1,H,16,11,7,4,3,2,7,11,EPL,2.29559,1.5228,11.0,7.0,5.782608695652174,23.5625,1.29,5.72,12.88,2015/2016
2015-12-05,Chelsea,Bournemouth,0,1,0,0,A,19,15,6,5,11,4,10,13,EPL,1.66952,1.25911,15.0,3.0,5.0,7.606060606060606,1.37,5.06,9.56,2015/2016
2015-12-05,Man United,West Ham,0,0,0,0,D,21,9,1,2,6,2,9,13,EPL,1.76061,1.10206,14.0,2.0,9.31578947368421,13.473684210526317,1.44,4.38,9.02,2015/2016
2015-12-05,Southampton,Aston Villa,1,1,0,1,D,23,9,5,2,10,4,4,9,EPL,2.86051,1.058,8.0,2.0,7.363636363636363,24.166666666666668,1.52,4.17,7.52,2015/2016
2015-12-05,Stoke,Man City,2,0,2,0,H,7,11,4,4,1,6,9,10,EPL,2.01436,0.483752,5.0,6.0,5.333333333333333,4.625,5.35,3.86,1.7,2015/2016
2015-12-05,Swansea,Leicester,0,3,0,2,A,10,16,2,5,3,8,3,19,EPL,0.780602,2.20962,6.0,5.0,10.157894736842104,13.88,2.72,3.36,2.73,2015/2016
2015-12-05,Watford,Norwich,2,0,1,0,H,14,6,7,1,4,1,11,10,EPL,2.07199,0.310524,10.0,3.0,10.5625,13.0,2.15,3.4,3.65,2015/2016
2015-12-05,West Brom,Tottenham,1,1,1,1,D,11,9,4,3,3,6,13,10,EPL,1.48695,1.12876,4.0,3.0,8.885714285714286,9.538461538461538,4.7,3.45,1.88,2015/2016
2015-12-06,Newcastle,Liverpool,2,0,0,0,H,6,10,1,1,2,7,6,10,EPL,0.646346,0.999043,5.0,8.0,12.08,6.206896551724138,5.75,4.16,1.62,2015/2016
2015-12-07,Everton,Crystal Palace,1,1,0,0,D,19,14,4,5,13,6,4,11,EPL,1.7,1.19,13.0,2.0,7.7,8.83,2.05,3.53,3.8,2015/2016
2015-12-12,Bournemouth,Man United,2,1,1,1,H,11,11,5,5,5,7,12,12,EPL,1.05032,1.96768,5.0,3.0,8.827586206896552,9.545454545454543,3.39,3.32,2.3,2015/2016
2015-12-12,Crystal Palace,Southampton,1,0,1,0,H,12,15,5,3,8,5,11,13,EPL,1.31177,0.890411,5.0,5.0,10.0,5.826086956521739,2.55,3.26,3.02,2015/2016
2015-12-12,Man City,Swansea,2,1,1,0,H,13,13,5,7,5,5,13,15,EPL,1.34338,0.962789,2.0,5.0,11.93103448275862,15.947368421052632,1.31,5.68,10.85,2015/2016
2015-12-12,Norwich,Everton,1,1,0,1,D,9,15,2,3,5,4,9,6,EPL,1.49283,2.43558,4.0,9.0,18.36842105263158,19.1,2.9,3.44,2.53,2015/2016
2015-12-12,Sunderland,Watford,0,1,0,1,A,14,13,2,6,8,3,6,9,EPL,0.879474,2.0562,8.0,4.0,16.692307692307693,10.047619047619047,2.85,3.23,2.7,2015/2016
2015-12-12,West Ham,Stoke,0,0,0,0,D,22,12,9,3,11,7,7,9,EPL,1.13181,1.87239,5.0,7.0,7.241379310344827,10.0,2.62,3.24,2.91,2015/2016
2015-12-13,Aston Villa,Arsenal,0,2,0,2,A,18,8,2,4,5,5,8,7,EPL,1.00876,1.68498,6.0,11.0,16.68421052631579,10.125,6.56,4.1,1.57,2015/2016
2015-12-13,Liverpool,West Brom,2,2,1,1,D,28,4,8,2,4,4,7,10,EPL,2.12583,0.835885,13.0,2.0,6.0,15.578947368421051,1.42,4.57,9.38,2015/2016
2015-12-13,Tottenham,Newcastle,1,2,1,0,A,20,8,8,4,6,2,13,14,EPL,1.03317,1.55252,5.0,5.0,5.62962962962963,8.592592592592593,1.38,5.14,9.12,2015/2016
2015-12-14,Leicester,Chelsea,2,1,1,0,H,9,11,5,5,1,8,16,8,EPL,0.71,2.27,5.0,8.0,7.14,4.17,3.16,3.45,2.36,2015/2016
2015-12-19,Chelsea,Sunderland,3,1,2,0,H,17,11,7,3,2,2,12,12,EPL,3.02023,1.23573,23.0,4.0,5.884615384615385,10.93103448275862,1.31,5.42,11.7,2015/2016
2015-12-19,Everton,Leicester,2,3,1,1,A,13,10,5,5,10,2,6,14,EPL,1.48982,2.02911,9.0,6.0,8.8,8.368421052631579,2.09,3.64,3.59,2015/2016
2015-12-19,Man United,Norwich,1,2,0,1,A,11,6,2,4,11,0,4,10,EPL,1.01394,0.556897,7.0,1.0,6.086956521739131,20.357142857142858,1.45,4.45,8.36,2015/2016
2015-12-19,Newcastle,Aston Villa,1,1,1,0,D,8,10,4,7,3,7,9,14,EPL,1.28189,0.404373,6.0,2.0,10.857142857142858,5.758620689655173,2.02,3.44,4.03,2015/2016
2015-12-19,Southampton,Tottenham,0,2,0,2,A,11,13,4,6,4,7,18,9,EPL,0.83385,1.47453,5.0,6.0,4.2444444444444445,6.730769230769231,2.67,3.34,2.8,2015/2016
2015-12-19,Stoke,Crystal Palace,1,2,0,1,A,26,12,5,3,7,3,6,12,EPL,2.41499,1.95347,6.0,1.0,8.08695652173913,12.142857142857142,2.48,3.21,3.16,2015/2016
2015-12-19,West Brom,Bournemouth,1,2,0,0,A,6,16,2,7,4,8,12,9,EPL,0.698255,1.89177,3.0,3.0,16.5625,8.0,2.58,3.23,2.97,2015/2016
2015-12-20,Swansea,West Ham,0,0,0,0,D,21,11,2,2,8,9,6,9,EPL,0.973378,0.401988,10.0,4.0,5.470588235294118,12.151515151515152,2.12,3.35,3.8,2015/2016
2015-12-20,Watford,Liverpool,3,0,2,0,H,6,12,5,4,7,9,6,9,EPL,1.99336,0.376313,3.0,9.0,8.838709677419354,4.315789473684211,4.17,3.44,1.99,2015/2016
2015-12-21,Arsenal,Man City,2,1,2,0,H,8,20,5,6,4,8,5,16,EPL,1.5,0.77,5.0,10.0,21.59,5.79,2.4,3.47,3.06,2015/2016
2015-12-26,Aston Villa,West Ham,1,1,0,1,D,15,10,8,4,9,6,14,13,EPL,1.61235,0.836027,7.0,1.0,7.227272727272727,8.884615384615385,2.67,3.21,2.82,2015/2016
2015-12-26,Bournemouth,Crystal Palace,0,0,0,0,D,10,8,4,0,8,9,10,13,EPL,0.871395,0.405181,5.0,4.0,5.264705882352941,9.77777777777778,2.46,3.34,3.02,2015/2016
2015-12-26,Chelsea,Watford,2,2,1,1,D,17,12,2,3,9,4,7,15,EPL,2.09356,1.667,12.0,1.0,8.045454545454545,9.892857142857142,1.48,4.43,7.54,2015/2016
2015-12-26,Liverpool,Leicester,1,0,0,0,H,25,7,4,3,7,6,11,8,EPL,1.37933,0.505167,10.0,5.0,3.730769230769231,16.41176470588235,1.94,3.74,3.9,2015/2016
2015-12-26,Man City,Sunderland,4,1,3,0,H,19,11,9,3,5,1,10,11,EPL,3.51848,1.08103,10.0,2.0,5.965517241379311,17.25,1.21,6.91,14.25,2015/2016
2015-12-26,Newcastle,Everton,0,1,0,0,A,10,20,1,7,1,7,16,12,EPL,1.35711,1.69923,1.0,13.0,13.136363636363637,6.166666666666667,3.28,3.47,2.25,2015/2016
2015-12-26,Southampton,Arsenal,4,0,1,0,H,15,7,5,4,3,4,10,9,EPL,2.4303,0.83106,4.0,7.0,15.476190476190476,8.38888888888889,3.6,3.46,2.12,2015/2016
2015-12-26,Stoke,Man United,2,0,2,0,H,13,11,3,6,1,12,13,16,EPL,1.18211,1.28961,4.0,8.0,10.090909090909092,5.84375,3.27,3.2,2.38,2015/2016
2015-12-26,Swansea,West Brom,1,0,1,0,H,7,9,2,3,0,7,10,13,EPL,1.21243,0.554583,5.0,6.0,9.238095238095235,9.866666666666667,1.98,3.3,4.39,2015/2016
2015-12-26,Tottenham,Norwich,3,0,2,0,H,15,11,10,3,9,4,4,13,EPL,2.40666,0.452019,13.0,4.0,8.857142857142858,10.5,1.44,4.63,8.12,2015/2016
2015-12-28,Arsenal,Bournemouth,2,0,1,0,H,13,10,6,3,9,3,7,8,EPL,3.12958,0.343752,11.0,8.0,11.037037037037036,9.96774193548387,1.42,4.8,8.14,2015/2016
2015-12-28,Crystal Palace,Swansea,0,0,0,0,D,10,5,2,3,7,4,11,16,EPL,0.735185,0.169425,7.0,1.0,9.789473684210526,13.6,2.05,3.4,4.01,2015/2016
2015-12-28,Everton,Stoke,3,4,1,2,A,15,8,3,5,6,2,10,12,EPL,2.2472,1.58159,14.0,6.0,10.8,9.366666666666667,1.95,3.58,4.16,2015/2016
2015-12-28,Man United,Chelsea,0,0,0,0,D,12,8,2,3,5,3,16,6,EPL,1.35213,0.900029,7.0,0.0,5.0625,23.1875,2.6,3.26,2.99,2015/2016
2015-12-28,Norwich,Aston Villa,2,0,1,0,H,9,6,4,3,3,7,10,21,EPL,1.10319,0.235874,3.0,0.0,9.041666666666666,5.666666666666667,2.05,3.51,3.86,2015/2016
2015-12-28,Watford,Tottenham,1,2,1,1,A,9,10,1,3,5,3,11,13,EPL,1.13011,0.527248,4.0,2.0,9.666666666666666,4.620689655172414,3.77,3.42,2.1,2015/2016
2015-12-28,West Brom,Newcastle,1,0,0,0,H,22,7,5,2,18,6,7,13,EPL,2.1039,0.456189,11.0,5.0,6.133333333333334,10.384615384615383,2.21,3.28,3.66,2015/2016
2015-12-28,West Ham,Southampton,2,1,0,1,H,13,15,5,4,4,7,6,12,EPL,1.79562,1.3709,2.0,8.0,14.166666666666666,6.184210526315789,3.54,3.33,2.22,2015/2016
2015-12-29,Leicester,Man City,0,0,0,0,D,11,21,4,5,1,13,11,8,EPL,0.810377,1.66777,4.0,13.0,11.5,4.642857142857143,4.18,3.99,1.85,2015/2016
2015-12-30,Sunderland,Liverpool,0,1,0,0,A,8,17,3,6,6,4,8,16,EPL,0.481551,1.80743,5.0,11.0,11.052631578947368,7.631578947368421,5.32,3.79,1.72,2015/2016
2016-01-02,Arsenal,Newcastle,1,0,0,0,H,16,15,3,6,7,4,10,9,EPL,1.93025,1.15339,18.0,4.0,7.513513513513513,12.428571428571429,1.29,5.99,11.7,2015/2016
2016-01-02,Leicester,Bournemouth,0,0,0,0,D,16,9,2,0,7,1,9,5,EPL,2.28506,1.2593,5.0,3.0,10.192307692307692,11.095238095238097,1.93,3.66,4.18,2015/2016
2016-01-02,Man United,Swansea,2,1,0,0,H,19,9,6,4,4,2,14,10,EPL,1.74266,0.542907,10.0,3.0,10.0,13.88888888888889,1.55,4.04,7.29,2015/2016
2016-01-02,Norwich,Southampton,1,0,0,0,H,10,10,1,4,4,9,9,7,EPL,1.50509,0.932294,4.0,10.0,22.181818181818183,8.88888888888889,3.17,3.37,2.4,2015/2016
2016-01-02,Sunderland,Aston Villa,3,1,1,0,H,13,8,6,3,3,3,8,13,EPL,0.761225,0.27956,6.0,1.0,11.173913043478262,9.636363636363637,2.47,3.22,3.16,2015/2016
2016-01-02,Watford,Man City,1,2,0,0,A,11,16,3,5,4,5,6,10,EPL,0.985368,0.692054,5.0,9.0,6.827586206896552,7.875,5.08,3.95,1.72,2015/2016
2016-01-02,West Brom,Stoke,2,1,0,0,H,16,10,5,3,4,6,7,15,EPL,1.72318,0.917526,9.0,7.0,10.5,8.823529411764707,2.8,3.15,2.78,2015/2016
2016-01-02,West Ham,Liverpool,2,0,1,0,H,18,23,10,2,3,9,11,8,EPL,2.06737,1.86591,3.0,11.0,11.63157894736842,5.454545454545454,3.97,3.48,2.03,2015/2016
2016-01-03,Crystal Palace,Chelsea,0,3,0,1,A,8,10,4,4,5,7,12,15,EPL,0.546499,2.3747,5.0,5.0,10.733333333333333,8.08,3.83,3.42,2.09,2015/2016
2016-01-03,Everton,Tottenham,1,1,1,1,D,12,19,3,4,4,4,8,11,EPL,0.721603,0.75907,4.0,6.0,20.352941176470587,6.076923076923077,2.76,3.45,2.64,2015/2016
2016-01-12,Aston Villa,Crystal Palace,1,0,0,0,H,13,9,3,1,9,0,15,9,EPL,0.551973,0.547913,6.0,1.0,10.458333333333334,7.285714285714286,3.19,3.16,2.49,2015/2016
2016-01-12,Bournemouth,West Ham,1,3,1,0,A,11,10,4,5,4,7,8,5,EPL,0.729546,1.18455,2.0,6.0,8.03448275862069,9.761904761904765,1.99,3.6,3.98,2015/2016
2016-01-12,Newcastle,Man United,3,3,1,2,D,14,12,6,4,5,3,10,12,EPL,1.81304,2.36216,11.0,8.0,7.884615384615385,12.958333333333334,5.01,3.62,1.8,2015/2016
2016-01-13,Chelsea,West Brom,2,2,1,1,D,14,13,2,6,7,7,13,8,EPL,1.38532,0.704263,7.0,4.0,6.7368421052631575,12.6,1.44,4.44,8.64,2015/2016
2016-01-13,Liverpool,Arsenal,3,3,2,2,D,22,14,6,5,9,3,9,7,EPL,1.16,2.23,12.0,7.0,8.64,12.15,2.88,3.42,2.55,2015/2016
2016-01-13,Man City,Everton,0,0,0,0,D,22,7,5,2,12,5,5,6,EPL,1.44957,0.369548,17.0,7.0,14.095238095238097,23.55555555555556,1.53,4.56,6.3,2015/2016
2016-01-13,Southampton,Watford,2,0,1,0,H,15,4,7,1,8,1,9,11,EPL,1.7224,0.11543,4.0,1.0,9.161290322580646,14.733333333333333,1.99,3.43,4.2,2015/2016
2016-01-13,Stoke,Norwich,3,1,0,0,H,14,5,4,2,7,3,5,8,EPL,1.24456,0.193728,8.0,4.0,5.151515151515151,32.07692307692308,2.03,3.31,4.18,2015/2016
2016-01-13,Swansea,Sunderland,2,4,2,1,A,10,7,5,5,8,6,9,12,EPL,1.06526,2.49057,7.0,8.0,17.53846153846154,11.478260869565217,1.8,3.58,5.14,2015/2016
2016-01-13,Tottenham,Leicester,0,1,0,0,A,21,10,5,2,16,8,13,10,EPL,1.23,0.59,7.0,4.0,4.88,10.09,1.76,3.79,4.96,2015/2016
2016-01-16,Aston Villa,Leicester,1,1,0,1,D,14,12,5,5,3,4,13,15,EPL,0.665386,2.21525,8.0,5.0,10.842105263157896,9.846153846153848,3.61,3.31,2.2,2015/2016
2016-01-16,Bournemouth,Norwich,3,0,1,0,H,15,10,8,3,5,3,8,13,EPL,2.53086,0.595472,3.0,1.0,9.454545454545457,8.181818181818182,1.9,3.5,4.53,2015/2016
2016-01-16,Chelsea,Everton,3,3,0,0,D,14,9,7,4,6,4,12,5,EPL,2.44864,1.5891,10.0,4.0,7.73170731707317,17.105263157894736,1.8,3.78,4.74,2015/2016
2016-01-16,Man City,Crystal Palace,4,0,2,0,H,17,9,4,3,5,6,10,11,EPL,1.74025,0.613339,10.0,3.0,5.717948717948718,8.5,1.38,5.01,9.1,2015/2016
2016-01-16,Newcastle,West Ham,2,1,2,0,H,23,10,10,3,3,3,9,4,EPL,1.84261,1.08248,10.0,4.0,9.035714285714286,11.208333333333334,2.55,3.35,2.92,2015/2016
2016-01-16,Southampton,West Brom,3,0,2,0,H,9,9,5,0,1,3,10,11,EPL,1.42623,0.410757,5.0,7.0,9.882352941176473,13.0,1.73,3.58,5.74,2015/2016
2016-01-16,Tottenham,Sunderland,4,1,1,1,H,26,5,11,2,11,3,8,13,EPL,2.02579,0.617306,10.0,3.0,8.666666666666666,15.473684210526317,1.37,5.03,9.93,2015/2016
2016-01-17,Liverpool,Man United,0,1,0,0,A,19,7,4,1,5,4,6,18,EPL,0.952974,0.715703,9.0,2.0,9.478260869565217,7.709677419354839,2.35,3.26,3.29,2015/2016
2016-01-17,Stoke,Arsenal,0,0,0,0,D,14,8,6,3,6,6,16,10,EPL,0.546879,0.585841,1.0,7.0,8.9,9.333333333333334,4.31,3.48,1.95,2015/2016
2016-01-18,Swansea,Watford,1,0,1,0,H,10,13,2,2,6,3,8,11,EPL,0.47,0.53,4.0,4.0,9.2,8.87,2.42,3.22,3.24,2015/2016
2016-01-23,Crystal Palace,Tottenham,1,3,1,0,A,11,24,3,11,3,10,11,12,EPL,0.930792,1.74368,2.0,5.0,8.566666666666666,5.5,3.53,3.4,2.19,2015/2016
2016-01-23,Leicester,Stoke,3,0,1,0,H,15,3,5,2,8,4,10,13,EPL,2.25906,0.340483,6.0,3.0,10.91304347826087,6.807692307692308,2.08,3.41,3.9,2015/2016
2016-01-23,Man United,Southampton,0,1,0,0,A,8,7,1,2,4,4,11,8,EPL,0.187217,0.83591,3.0,2.0,10.5,6.935483870967742,1.91,3.39,4.72,2015/2016
2016-01-23,Norwich,Liverpool,4,5,2,1,A,6,13,5,7,3,3,10,14,EPL,1.03432,1.44943,8.0,8.0,8.178571428571429,7.782608695652174,4.3,3.44,1.96,2015/2016
2016-01-23,Sunderland,Bournemouth,1,1,1,1,D,10,15,5,5,3,4,5,9,EPL,0.612134,1.26851,5.0,6.0,18.8125,6.555555555555555,3.02,3.26,2.52,2015/2016
2016-01-23,Watford,Newcastle,2,1,0,0,H,13,11,5,2,2,7,10,12,EPL,2.58707,1.29267,7.0,6.0,5.595238095238095,11.666666666666666,2.08,3.44,3.87,2015/2016
2016-01-23,West Brom,Aston Villa,0,0,0,0,D,4,15,0,4,2,6,7,13,EPL,0.23184,0.562461,1.0,4.0,9.421052631578949,5.5,2.14,3.17,3.98,2015/2016
2016-01-23,West Ham,Man City,2,2,1,1,D,10,16,3,3,5,2,11,15,EPL,1.01267,1.73182,6.0,9.0,9.36,7.925925925925926,5.15,3.87,1.72,2015/2016
2016-01-24,Arsenal,Chelsea,0,1,0,1,A,9,12,1,6,6,7,14,13,EPL,1.10907,1.48778,12.0,7.0,13.73913043478261,8.0,2.08,3.46,3.88,2015/2016
2016-01-24,Everton,Swansea,1,2,1,2,A,20,7,2,5,7,1,5,12,EPL,1.94094,1.08055,8.0,2.0,12.2,11.962962962962964,1.7,3.8,5.57,2015/2016
2016-02-02,Arsenal,Southampton,0,0,0,0,D,21,14,11,3,13,3,11,19,EPL,3.38487,0.93405,13.0,5.0,3.21875,6.9,1.76,3.61,5.21,2015/2016
2016-02-02,Crystal Palace,Bournemouth,1,2,1,1,A,14,8,3,4,5,3,11,15,EPL,1.62,1.17,6.0,3.0,7.12,11.38,2.47,3.22,3.17,2015/2016
2016-02-02,Leicester,Liverpool,2,0,0,0,H,13,14,6,2,3,12,6,7,EPL,1.34566,0.580791,0.0,11.0,10.72,6.045454545454546,2.62,3.31,2.86,2015/2016
2016-02-02,Man United,Stoke,3,0,2,0,H,15,10,5,0,2,5,13,13,EPL,2.45,0.35,10.0,13.0,12.21,13.25,1.69,3.67,6.04,2015/2016
2016-02-02,Norwich,Tottenham,0,3,0,2,A,10,17,2,6,6,8,8,9,EPL,0.929319,2.75469,6.0,4.0,11.090909090909092,11.666666666666666,4.58,3.67,1.84,2015/2016
2016-02-02,Sunderland,Man City,0,1,0,1,A,11,6,2,2,8,4,6,15,EPL,0.888437,0.638461,6.0,5.0,6.352941176470588,6.0344827586206895,7.62,4.56,1.47,2015/2016
2016-02-02,West Brom,Swansea,1,1,0,0,D,17,18,7,4,7,7,12,13,EPL,2.31,1.18,7.0,3.0,9.59,5.92,2.66,3.04,3.06,2015/2016
2016-02-02,West Ham,Aston Villa,2,0,0,0,H,25,6,6,2,5,5,9,11,EPL,2.34619,0.107888,13.0,2.0,4.666666666666667,14.956521739130435,1.9,3.44,4.63,2015/2016
2016-02-03,Everton,Newcastle,3,0,1,0,H,18,7,7,3,3,3,8,15,EPL,2.48447,0.626239,7.0,3.0,6.34375,13.6,1.66,4.12,5.31,2015/2016
2016-02-03,Watford,Chelsea,0,0,0,0,D,12,12,3,4,7,7,10,13,EPL,0.531415,1.13694,3.0,13.0,8.675675675675675,8.724137931034482,4.26,3.4,1.99,2015/2016
2016-02-06,Aston Villa,Norwich,2,0,1,0,H,10,12,3,4,2,11,10,11,EPL,0.918291,1.1413,1.0,5.0,8.863636363636363,6.25,2.44,3.2,3.23,2015/2016
2016-02-06,Liverpool,Sunderland,2,2,0,0,D,16,7,5,2,7,2,4,12,EPL,1.57712,0.491843,15.0,1.0,7.625,15.565217391304348,1.44,4.56,8.36,2015/2016
2016-02-06,Man City,Leicester,1,3,0,1,A,22,14,4,7,11,4,9,15,EPL,1.70719,2.50168,15.0,6.0,4.44,12.105263157894736,1.62,4.07,6.04,2015/2016
2016-02-06,Newcastle,West Brom,1,0,1,0,H,19,7,7,0,8,4,12,12,EPL,2.41057,0.472556,11.0,5.0,4.681818181818182,10.75,2.18,3.33,3.68,2015/2016
2016-02-06,Southampton,West Ham,1,0,1,0,H,8,18,2,2,4,5,17,10,EPL,1.06493,0.970583,4.0,7.0,12.478260869565217,7.894736842105263,1.75,3.68,5.33,2015/2016
2016-02-06,Stoke,Everton,0,3,0,3,A,11,14,3,6,6,4,11,8,EPL,0.693548,3.05913,14.0,3.0,7.217391304347826,13.217391304347826,2.64,3.32,2.84,2015/2016
2016-02-06,Swansea,Crystal Palace,1,1,1,0,D,19,12,3,2,9,5,11,14,EPL,1.32136,1.01465,10.0,3.0,4.45945945945946,10.0,2.24,3.23,3.59,2015/2016
2016-02-06,Tottenham,Watford,1,0,0,0,H,26,3,9,0,15,1,12,9,EPL,2.00475,0.149839,12.0,3.0,4.655172413793103,13.590909090909092,1.5,4.26,7.68,2015/2016
2016-02-07,Bournemouth,Arsenal,0,2,0,2,A,17,10,4,5,7,3,6,8,EPL,0.584316,1.13957,12.0,7.0,8.3,10.958333333333334,3.91,3.44,2.06,2015/2016
2016-02-07,Chelsea,Man United,1,1,0,0,D,16,17,5,7,10,11,6,9,EPL,1.61554,0.780475,10.0,4.0,11.4375,10.578947368421051,2.12,3.26,3.93,2015/2016
2016-02-13,Bournemouth,Stoke,1,3,0,1,A,11,11,2,6,9,2,7,18,EPL,1.19427,0.927348,7.0,2.0,8.722222222222221,14.285714285714286,2.05,3.34,4.06,2015/2016
2016-02-13,Chelsea,Newcastle,5,1,3,0,H,15,10,5,4,8,3,16,14,EPL,2.0858,0.430664,12.0,1.0,9.451612903225806,13.363636363636363,1.44,4.64,7.99,2015/2016
2016-02-13,Crystal Palace,Watford,1,2,1,1,A,14,10,7,3,8,5,11,16,EPL,0.983946,1.99728,2.0,4.0,5.826086956521739,5.416666666666667,2.26,3.22,3.59,2015/2016
2016-02-13,Everton,West Brom,0,1,0,1,A,34,5,6,1,14,1,9,12,EPL,1.82912,1.1974,19.0,4.0,3.1153846153846154,18.53333333333333,1.53,4.12,7.41,2015/2016
2016-02-13,Norwich,West Ham,2,2,0,0,D,13,11,3,6,3,3,16,11,EPL,1.03362,0.741428,5.0,5.0,6.793103448275862,7.35,2.44,3.36,3.11,2015/2016
2016-02-13,Sunderland,Man United,2,1,1,1,H,21,12,5,6,6,8,7,15,EPL,1.48186,0.908296,6.0,9.0,9.56,3.571428571428572,5.21,3.62,1.77,2015/2016
2016-02-13,Swansea,Southampton,0,1,0,0,A,13,13,2,5,5,4,10,12,EPL,0.699012,1.19353,7.0,4.0,7.037037037037037,14.117647058823527,3.17,3.2,2.48,2015/2016
2016-02-14,Arsenal,Leicester,2,1,0,1,H,24,7,6,3,11,1,9,10,EPL,2.36319,1.31246,23.0,2.0,4.857142857142857,9.085714285714284,1.74,4.02,4.83,2015/2016
2016-02-14,Aston Villa,Liverpool,0,6,0,2,A,6,11,1,9,0,6,10,9,EPL,0.174868,2.00756,2.0,10.0,12.419354838709678,6.515151515151516,4.78,3.55,1.85,2015/2016
2016-02-14,Man City,Tottenham,1,2,0,0,A,19,6,4,3,7,1,12,17,EPL,1.97876,1.23517,11.0,2.0,11.642857142857142,7.4,2.08,3.58,3.73,2015/2016
2016-02-27,Leicester,Norwich,1,0,0,0,H,13,9,3,1,3,4,9,11,EPL,1.7645,0.814784,5.0,2.0,7.647058823529412,10.65,1.53,4.34,6.33,2015/2016
2016-02-27,Southampton,Chelsea,1,2,1,0,A,7,16,2,4,7,8,10,11,EPL,1.01074,0.631036,4.0,13.0,12.074074074074074,12.857142857142858,2.84,3.28,2.6,2015/2016
2016-02-27,Stoke,Aston Villa,2,1,0,0,H,11,5,3,1,11,0,7,15,EPL,2.04047,0.414343,9.0,3.0,10.529411764705882,11.826086956521738,1.67,3.66,5.92,2015/2016
2016-02-27,Watford,Bournemouth,0,0,0,0,D,14,11,1,3,4,5,14,17,EPL,1.00481,0.955252,3.0,3.0,7.25,4.862068965517241,2.42,3.28,3.11,2015/2016
2016-02-27,West Brom,Crystal Palace,3,2,3,0,H,11,15,5,2,3,6,14,16,EPL,2.07488,1.21638,13.0,3.0,10.857142857142858,8.1,2.71,3.08,2.86,2015/2016
2016-02-27,West Ham,Sunderland,1,0,1,0,H,9,13,3,4,5,6,11,9,EPL,0.52387,1.07887,6.0,8.0,7.076923076923077,8.291666666666666,1.83,3.64,4.54,2015/2016
2016-02-28,Tottenham,Swansea,2,1,0,1,H,34,10,14,4,7,7,11,14,EPL,3.57325,1.24938,14.0,3.0,7.739130434782608,18.363636363636363,1.44,4.35,8.19,2015/2016
2016-02-28,Man United,Arsenal,3,2,2,1,H,7,13,5,5,2,3,21,15,EPL,1.09522,1.5435,7.0,4.0,10.15625,7.333333333333333,3.26,3.26,2.35,2015/2016
2016-03-01,Aston Villa,Everton,1,3,0,2,A,14,10,5,7,9,8,8,7,EPL,0.60177,2.63668,12.0,5.0,14.12,16.2,4.51,3.57,1.89,2015/2016
2016-03-01,Bournemouth,Southampton,2,0,1,0,H,9,6,4,1,10,2,11,18,EPL,1.41228,0.954161,3.0,7.0,8.407407407407407,7.05,2.9,3.21,2.68,2015/2016
2016-03-01,Leicester,West Brom,2,2,2,1,D,22,11,5,3,11,3,10,8,EPL,3.04626,1.29485,14.0,2.0,4.28,15.866666666666667,1.72,3.72,5.62,2015/2016
2016-03-01,Norwich,Chelsea,1,2,0,2,A,13,10,2,2,4,4,17,5,EPL,1.24159,0.980988,10.0,15.0,9.607142857142858,12.705882352941176,5.36,3.92,1.69,2015/2016
2016-03-01,Sunderland,Crystal Palace,2,2,1,0,D,17,13,6,5,4,5,11,14,EPL,0.93375,0.887448,4.0,8.0,5.24,9.869565217391305,2.5,3.26,3.09,2015/2016
2016-03-02,Arsenal,Swansea,1,2,1,1,A,18,11,4,2,7,3,8,11,EPL,1.4928,1.69788,22.0,1.0,7.0344827586206895,15.045454545454543,1.36,5.12,9.7,2015/2016
2016-03-02,Liverpool,Man City,3,0,2,0,H,11,4,7,2,3,2,14,14,EPL,1.17,0.18,5.0,3.0,5.83,7.68,2.65,3.38,2.82,2015/2016
2016-03-02,Man United,Watford,1,0,0,0,H,14,13,3,3,9,7,7,17,EPL,0.79,2.16,6.0,2.0,5.77,7.35,1.67,3.76,6.05,2015/2016
2016-03-02,Stoke,Newcastle,1,0,0,0,H,9,5,2,3,5,2,11,6,EPL,0.298318,0.270782,7.0,4.0,5.628571428571429,11.173913043478262,2.0,3.48,4.12,2015/2016
2016-03-02,West Ham,Tottenham,1,0,1,0,H,14,9,3,2,6,3,10,11,EPL,0.784319,1.22673,2.0,0.0,11.181818181818182,2.4482758620689653,4.01,3.49,2.01,2015/2016
2016-03-05,Chelsea,Stoke,1,1,1,0,D,20,16,7,5,8,4,9,10,EPL,1.0615,1.60285,11.0,3.0,9.285714285714286,9.625,1.52,4.25,7.2,2015/2016
2016-03-05,Everton,West Ham,2,3,1,0,A,15,17,8,5,9,6,12,13,EPL,2.09025,2.72091,2.0,6.0,14.2,6.928571428571429,1.72,3.93,5.09,2015/2016
2016-03-05,Man City,Aston Villa,4,0,0,0,H,22,2,9,1,9,1,10,10,EPL,2.83271,0.121136,25.0,2.0,5.382352941176471,38.45454545454545,1.22,6.64,15.82,2015/2016
2016-03-05,Newcastle,Bournemouth,1,3,0,1,A,14,16,3,5,5,4,13,8,EPL,0.833931,1.26853,4.0,9.0,7.59375,6.314285714285714,2.67,3.32,2.8,2015/2016
