Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2014-08-23,Swansea,Burnley,1.0,0.0,1.0,0.0,H,10.0,12.0,5.0,1.0,2.0,3.0,14.0,13.0,EPL,0.914215,0.843331,2,9,14.0,13.75,1.65,3.88,6.0,2014/2015
2014-08-24,Hull,Stoke,1.0,1.0,1.0,0.0,D,9.0,19.0,2.0,3.0,4.0,5.0,10.0,10.0,EPL,0.870175,1.60916,2,13,20.5,9.789473684210526,2.5,3.18,3.15,2014/2015
2014-08-24,Sunderland,Man United,1.0,1.0,1.0,1.0,D,11.0,10.0,3.0,3.0,4.0,4.0,10.0,15.0,EPL,0.666489,0.941557,4,2,12.714285714285714,11.0,4.86,3.83,1.77,2014/2015
2014-08-24,Tottenham,QPR,4.0,0.0,3.0,0.0,H,18.0,9.0,5.0,1.0,7.0,6.0,12.0,6.0,EPL,2.38894,1.07617,8,2,7.724137931034483,16.285714285714285,1.48,4.45,7.5,2014/2015
2014-08-25,Man City,Liverpool,3.0,1.0,1.0,0.0,H,9.0,11.0,4.0,3.0,6.0,7.0,13.0,7.0,EPL,1.31375,0.901889,11,7,17.0,18.22222222222222,1.85,3.86,4.35,2014/2015
2014-08-30,Burnley,Man United,0.0,0.0,0.0,0.0,D,9.0,7.0,3.0,2.0,3.0,6.0,10.0,14.0,EPL,0.513746,0.467281,2,11,11.296296296296296,7.142857142857143,6.22,3.94,1.62,2014/2015
2014-08-30,Everton,Chelsea,3.0,6.0,1.0,2.0,A,17.0,12.0,7.0,8.0,8.0,2.0,7.0,16.0,EPL,1.4491,2.02665,11,7,6.185185185185185,10.586206896551724,3.71,3.23,2.2,2014/2015
2014-08-30,Man City,Stoke,0.0,1.0,0.0,0.0,A,16.0,7.0,2.0,2.0,11.0,4.0,14.0,5.0,EPL,0.891768,0.299792,19,4,3.466666666666667,27.166666666666668,1.2,7.08,19.24,2014/2015
2014-08-30,Newcastle,Crystal Palace,3.0,3.0,1.0,1.0,D,18.0,12.0,4.0,7.0,11.0,4.0,12.0,19.0,EPL,1.69776,1.66056,10,3,4.555555555555555,9.76,1.75,3.58,5.52,2014/2015
2014-08-30,QPR,Sunderland,1.0,0.0,1.0,0.0,H,18.0,16.0,5.0,6.0,4.0,6.0,8.0,9.0,EPL,1.27277,0.964343,7,7,12.384615384615383,7.904761904761905,2.45,3.12,3.29,2014/2015
2014-08-30,Swansea,West Brom,3.0,0.0,2.0,0.0,H,15.0,16.0,8.0,2.0,0.0,7.0,10.0,8.0,EPL,2.02641,0.696665,5,5,13.0,15.464285714285714,1.89,3.49,4.61,2014/2015
2014-08-30,West Ham,Southampton,1.0,3.0,1.0,1.0,A,4.0,18.0,2.0,8.0,2.0,9.0,11.0,13.0,EPL,0.635223,1.57513,0,11,27.666666666666668,7.076923076923077,2.82,3.23,2.72,2014/2015
2014-08-31,Aston Villa,Hull,2.0,1.0,2.0,0.0,H,11.0,9.0,4.0,3.0,3.0,7.0,9.0,10.0,EPL,0.639316,0.28888,6,7,28.153846153846157,11.583333333333334,2.33,3.11,3.56,2014/2015
2014-08-31,Leicester,Arsenal,1.0,1.0,1.0,1.0,D,9.0,24.0,3.0,6.0,5.0,10.0,14.0,6.0,EPL,0.809743,2.29649,4,13,11.0,7.5,4.67,3.58,1.87,2014/2015
2014-08-31,Tottenham,Liverpool,0.0,3.0,0.0,1.0,A,7.0,17.0,1.0,8.0,7.0,3.0,14.0,11.0,EPL,0.48592,2.74317,6,4,7.071428571428571,12.12,2.7,3.37,2.74,2014/2015
2014-09-13,Arsenal,Man City,2.0,2.0,0.0,1.0,D,15.0,15.0,6.0,8.0,0.0,3.0,11.0,15.0,EPL,2.07804,2.30834,9,16,7.081081081081081,5.0227272727272725,2.98,3.34,2.5,2014/2015
2014-09-13,Chelsea,Swansea,4.0,2.0,1.0,1.0,H,29.0,11.0,9.0,2.0,7.0,4.0,12.0,11.0,EPL,3.56581,1.02153,24,2,12.285714285714286,14.823529411764708,1.3,5.47,11.76,2014/2015
2014-09-13,Crystal Palace,Burnley,0.0,0.0,0.0,0.0,D,14.0,11.0,3.0,3.0,5.0,5.0,12.0,10.0,EPL,0.780534,1.2493,5,4,12.733333333333333,7.5,2.24,3.24,3.59,2014/2015
2014-09-13,Liverpool,Aston Villa,0.0,1.0,0.0,1.0,A,18.0,5.0,1.0,1.0,7.0,6.0,9.0,10.0,EPL,0.728097,0.701676,5,1,6.5,54.0,1.3,5.73,11.34,2014/2015
2014-09-13,Southampton,Newcastle,4.0,0.0,2.0,0.0,H,10.0,9.0,7.0,4.0,5.0,5.0,15.0,7.0,EPL,2.11739,1.15026,4,1,11.8,20.55555555555556,1.81,3.58,5.01,2014/2015
2014-09-13,Stoke,Leicester,0.0,1.0,0.0,0.0,A,24.0,8.0,4.0,1.0,13.0,3.0,8.0,15.0,EPL,1.64782,0.598313,8,6,6.782608695652174,12.210526315789474,2.12,3.28,3.92,2014/2015
2014-09-13,Sunderland,Tottenham,2.0,2.0,1.0,1.0,D,6.0,15.0,1.0,6.0,5.0,5.0,10.0,13.0,EPL,0.338966,2.03694,7,6,8.0,5.9375,3.62,3.42,2.15,2014/2015
2014-09-13,West Brom,Everton,0.0,2.0,0.0,1.0,A,11.0,11.0,1.0,4.0,9.0,1.0,12.0,8.0,EPL,0.602059,0.807492,6,4,9.382352941176473,19.153846153846157,3.52,3.42,2.19,2014/2015
2014-09-14,Man United,QPR,4.0,0.0,3.0,0.0,H,19.0,9.0,9.0,2.0,3.0,1.0,11.0,8.0,EPL,2.20911,0.563524,9,4,8.76923076923077,45.5,1.29,5.83,12.32,2014/2015
2014-09-15,Hull,West Ham,2.0,2.0,1.0,0.0,D,11.0,16.0,6.0,4.0,3.0,10.0,12.0,7.0,EPL,0.439084,0.661678,1,0,7.378378378378378,8.347826086956522,2.16,3.28,3.76,2014/2015
2014-09-20,Aston Villa,Arsenal,0.0,3.0,0.0,3.0,A,6.0,9.0,2.0,3.0,5.0,5.0,11.0,9.0,EPL,0.649013,1.36224,0,7,44.25,7.727272727272727,4.64,3.58,1.86,2014/2015
2014-09-20,Burnley,Sunderland,0.0,0.0,0.0,0.0,D,17.0,14.0,6.0,6.0,5.0,1.0,14.0,14.0,EPL,0.710673,0.643512,13,4,8.4,11.266666666666667,2.51,3.26,3.04,2014/2015
2014-09-20,Newcastle,Hull,2.0,2.0,0.0,0.0,D,25.0,10.0,7.0,3.0,4.0,2.0,11.0,11.0,EPL,1.91632,0.854291,12,2,8.130434782608695,19.375,2.18,3.3,3.69,2014/2015
2014-09-20,QPR,Stoke,2.0,2.0,1.0,1.0,D,21.0,8.0,5.0,4.0,10.0,1.0,6.0,15.0,EPL,1.05642,1.45847,3,6,9.916666666666666,9.791666666666666,2.79,3.12,2.83,2014/2015
2014-09-20,Swansea,Southampton,0.0,1.0,0.0,0.0,A,5.0,11.0,2.0,4.0,2.0,4.0,11.0,15.0,EPL,0.520262,0.750244,2,7,17.58823529411765,7.823529411764706,2.49,3.3,3.04,2014/2015
2014-09-20,West Ham,Liverpool,3.0,1.0,2.0,1.0,H,13.0,11.0,7.0,5.0,7.0,5.0,16.0,11.0,EPL,1.26032,0.37835,5,4,13.041666666666666,7.176470588235294,4.49,3.72,1.85,2014/2015
2014-09-21,Everton,Crystal Palace,2.0,3.0,1.0,1.0,A,17.0,10.0,6.0,3.0,7.0,1.0,8.0,13.0,EPL,2.56122,1.62886,14,4,5.2105263157894735,22.95,1.4,4.9,9.0,2014/2015
2014-09-21,Leicester,Man United,5.0,3.0,1.0,2.0,H,15.0,16.0,5.0,5.0,2.0,4.0,11.0,9.0,EPL,2.5422,1.71191,6,7,12.391304347826088,6.6923076923076925,5.6,3.98,1.66,2014/2015
2014-09-21,Man City,Chelsea,1.0,1.0,0.0,0.0,D,16.0,6.0,4.0,2.0,14.0,2.0,16.0,12.0,EPL,1.05592,1.02093,17,2,5.717948717948718,14.904761904761903,2.42,3.42,3.1,2014/2015
2014-09-21,Tottenham,West Brom,0.0,1.0,0.0,0.0,A,7.0,10.0,1.0,4.0,9.0,7.0,12.0,7.0,EPL,0.438596,1.08401,2,1,5.826086956521739,11.77777777777778,1.53,4.2,7.06,2014/2015
2014-09-27,Arsenal,Tottenham,1.0,1.0,0.0,0.0,D,16.0,6.0,6.0,4.0,15.0,5.0,7.0,16.0,EPL,1.2647,0.673535,10,4,5.464285714285714,16.7,1.79,3.79,4.79,2014/2015
2014-09-27,Chelsea,Aston Villa,3.0,0.0,1.0,0.0,H,17.0,7.0,8.0,1.0,9.0,2.0,11.0,9.0,EPL,3.14218,0.228896,6,2,18.2,49.375,1.23,6.64,15.38,2014/2015
2014-09-27,Crystal Palace,Leicester,2.0,0.0,0.0,0.0,H,16.0,7.0,6.0,1.0,6.0,6.0,14.0,9.0,EPL,2.1144,0.453547,1,5,8.96551724137931,7.4375,2.64,3.32,2.84,2014/2015
2014-09-27,Hull,Man City,2.0,4.0,2.0,2.0,A,10.0,20.0,5.0,6.0,3.0,8.0,10.0,6.0,EPL,1.12374,1.78953,2,13,21.3,11.2,6.57,4.08,1.57,2014/2015
2014-09-27,Liverpool,Everton,1.0,1.0,0.0,0.0,D,24.0,11.0,8.0,5.0,8.0,2.0,8.0,9.0,EPL,1.5286,0.475885,8,3,12.0,10.85,1.92,3.69,4.12,2014/2015
2014-09-27,Man United,West Ham,2.0,1.0,2.0,1.0,H,8.0,13.0,3.0,4.0,7.0,10.0,10.0,12.0,EPL,0.520246,1.27452,5,10,14.538461538461538,15.0,1.4,5.21,8.1,2014/2015
2014-09-27,Southampton,QPR,2.0,1.0,0.0,0.0,H,19.0,10.0,9.0,2.0,6.0,3.0,12.0,11.0,EPL,2.34463,0.456323,8,3,9.545454545454543,14.555555555555555,1.45,4.46,8.28,2014/2015
2014-09-27,Sunderland,Swansea,0.0,0.0,0.0,0.0,D,15.0,7.0,3.0,1.0,10.0,1.0,13.0,15.0,EPL,1.39649,0.156398,4,0,10.32,6.857142857142857,2.89,3.18,2.68,2014/2015
2014-09-28,West Brom,Burnley,4.0,0.0,2.0,0.0,H,20.0,10.0,6.0,2.0,10.0,2.0,7.0,9.0,EPL,1.81127,0.473814,3,2,11.4,19.0,2.0,3.39,4.2,2014/2015
2014-09-29,Stoke,Newcastle,1.0,0.0,1.0,0.0,H,12.0,16.0,3.0,1.0,2.0,10.0,20.0,15.0,EPL,1.56203,1.13994,4,6,9.541666666666666,7.434782608695652,2.14,3.33,3.76,2014/2015
2014-10-04,Aston Villa,Man City,0.0,2.0,0.0,0.0,A,6.0,27.0,1.0,7.0,0.0,7.0,4.0,6.0,EPL,0.690283,2.30634,1,12,25.789473684210527,7.769230769230769,7.64,4.33,1.5,2014/2015
2014-10-04,Hull,Crystal Palace,2.0,0.0,0.0,0.0,H,15.0,11.0,2.0,2.0,6.0,7.0,6.0,14.0,EPL,1.07209,0.616109,3,4,5.407407407407407,12.884615384615383,2.1,3.36,3.85,2014/2015
2014-10-04,Leicester,Burnley,2.0,2.0,2.0,1.0,D,15.0,10.0,6.0,4.0,9.0,3.0,16.0,12.0,EPL,1.57773,0.957718,1,9,7.65,6.724137931034483,1.8,3.61,5.04,2014/2015
2014-10-04,Liverpool,West Brom,2.0,1.0,1.0,0.0,H,19.0,8.0,7.0,4.0,5.0,5.0,12.0,15.0,EPL,1.56163,1.4384,10,5,8.04,8.03125,1.45,4.73,7.61,2014/2015
2014-10-04,Sunderland,Stoke,3.0,1.0,2.0,1.0,H,8.0,11.0,3.0,5.0,7.0,4.0,10.0,17.0,EPL,1.40551,0.478187,1,2,7.580645161290323,4.821428571428571,2.56,3.15,3.08,2014/2015
2014-10-04,Swansea,Newcastle,2.0,2.0,1.0,1.0,D,11.0,9.0,5.0,4.0,3.0,1.0,11.0,15.0,EPL,1.55242,1.18603,6,1,7.074074074074074,13.5,1.92,3.56,4.34,2014/2015
2014-10-05,Chelsea,Arsenal,2.0,0.0,1.0,0.0,H,5.0,10.0,3.0,0.0,2.0,2.0,14.0,10.0,EPL,1.40263,0.330699,3,6,8.225806451612904,11.285714285714286,1.67,4.0,5.47,2014/2015
2014-10-05,Man United,Everton,2.0,1.0,1.0,0.0,H,15.0,10.0,4.0,6.0,11.0,6.0,18.0,11.0,EPL,1.6239,2.13558,4,7,7.444444444444445,13.45,1.67,4.05,5.44,2014/2015
2014-10-05,Tottenham,Southampton,1.0,0.0,1.0,0.0,H,9.0,7.0,4.0,3.0,10.0,5.0,15.0,9.0,EPL,0.898735,1.14587,3,6,11.857142857142858,6.807692307692308,2.2,3.39,3.53,2014/2015
2014-10-05,West Ham,QPR,2.0,0.0,1.0,0.0,H,11.0,10.0,3.0,3.0,7.0,5.0,10.0,11.0,EPL,1.64038,0.697342,5,0,12.409090909090908,9.75,1.93,3.5,4.36,2014/2015
2014-10-18,Arsenal,Hull,2.0,2.0,1.0,1.0,D,25.0,4.0,9.0,4.0,10.0,0.0,9.0,13.0,EPL,2.14845,0.552062,17,0,6.325,44.0,1.42,4.72,8.47,2014/2015
2014-10-18,Burnley,West Ham,1.0,3.0,0.0,0.0,A,17.0,22.0,3.0,6.0,5.0,7.0,3.0,10.0,EPL,1.74404,2.84138,4,5,17.357142857142858,9.294117647058824,2.83,3.27,2.7,2014/2015
2014-10-18,Crystal Palace,Chelsea,1.0,2.0,0.0,1.0,A,7.0,14.0,4.0,5.0,3.0,2.0,13.0,7.0,EPL,1.16779,1.01515,2,7,20.82608695652174,7.571428571428571,8.38,4.51,1.44,2014/2015
2014-10-18,Everton,Aston Villa,3.0,0.0,1.0,0.0,H,15.0,10.0,6.0,2.0,3.0,4.0,11.0,16.0,EPL,1.67016,0.37205,7,6,16.083333333333332,17.25,1.6,3.97,6.44,2014/2015
2014-10-18,Man City,Tottenham,4.0,1.0,2.0,1.0,H,20.0,19.0,12.0,7.0,3.0,4.0,11.0,9.0,EPL,3.75041,2.32314,16,7,5.529411764705882,17.35,1.48,4.54,7.44,2014/2015
2014-10-18,Newcastle,Leicester,1.0,0.0,0.0,0.0,H,19.0,7.0,6.0,2.0,10.0,7.0,13.0,15.0,EPL,2.1929,0.650379,5,5,6.0344827586206895,10.0,2.24,3.47,3.35,2014/2015
2014-10-18,Southampton,Sunderland,8.0,0.0,3.0,0.0,H,20.0,12.0,11.0,1.0,5.0,6.0,11.0,8.0,EPL,3.71097,0.92175,16,3,10.36,24.727272727272727,1.6,3.88,6.7,2014/2015
2014-10-19,QPR,Liverpool,2.0,3.0,0.0,0.0,A,15.0,15.0,6.0,5.0,7.0,2.0,10.0,15.0,EPL,2.60852,1.51813,8,8,7.588235294117647,6.3,6.19,4.08,1.6,2014/2015
2014-10-19,Stoke,Swansea,2.0,1.0,1.0,1.0,H,17.0,13.0,3.0,5.0,3.0,5.0,17.0,7.0,EPL,1.75841,2.26827,8,6,10.633333333333333,11.058823529411764,2.52,3.23,3.04,2014/2015
2014-10-20,West Brom,Man United,2.0,2.0,1.0,0.0,D,8.0,22.0,2.0,7.0,0.0,11.0,6.0,8.0,EPL,0.61662,0.934042,3,8,17.875,7.925925925925926,5.01,3.82,1.75,2014/2015
2014-10-25,Liverpool,Hull,0.0,0.0,0.0,0.0,D,17.0,6.0,4.0,3.0,14.0,1.0,12.0,17.0,EPL,0.678924,0.222999,11,2,6.25,10.46875,1.43,4.71,7.82,2014/2015
2014-10-25,Southampton,Stoke,1.0,0.0,1.0,0.0,H,20.0,8.0,2.0,1.0,6.0,3.0,10.0,12.0,EPL,1.3758,0.867568,8,0,8.130434782608695,21.3125,1.63,3.92,5.98,2014/2015
2014-10-25,Sunderland,Arsenal,0.0,2.0,0.0,1.0,A,11.0,15.0,3.0,5.0,3.0,3.0,11.0,9.0,EPL,0.441491,1.47081,6,10,7.612903225806452,4.7317073170731705,5.23,3.82,1.71,2014/2015
2014-10-25,Swansea,Leicester,2.0,0.0,1.0,0.0,H,7.0,9.0,3.0,4.0,2.0,2.0,7.0,10.0,EPL,1.05601,0.773436,4,3,16.05,14.5,1.93,3.66,4.12,2014/2015
2014-10-25,West Brom,Crystal Palace,2.0,2.0,0.0,2.0,D,17.0,8.0,4.0,6.0,6.0,3.0,14.0,8.0,EPL,1.45724,1.77354,8,1,4.461538461538462,24.76923076923077,1.88,3.53,4.53,2014/2015
2014-10-25,West Ham,Man City,2.0,1.0,1.0,0.0,H,12.0,21.0,4.0,5.0,4.0,8.0,12.0,14.0,EPL,2.62631,1.8643,8,20,12.192307692307692,3.954545454545455,6.29,4.43,1.54,2014/2015
2014-10-26,Burnley,Everton,1.0,3.0,1.0,2.0,A,14.0,15.0,3.0,6.0,5.0,4.0,12.0,7.0,EPL,1.55564,1.32187,6,2,13.290322580645162,14.23076923076923,4.54,3.73,1.83,2014/2015
2014-10-26,Man United,Chelsea,1.0,1.0,0.0,0.0,D,19.0,9.0,7.0,4.0,4.0,7.0,13.0,14.0,EPL,1.84074,0.989916,7,8,13.61111111111111,14.11111111111111,2.9,3.47,2.49,2014/2015
2014-10-26,Tottenham,Newcastle,1.0,2.0,1.0,0.0,A,17.0,8.0,2.0,2.0,10.0,2.0,9.0,12.0,EPL,2.03729,0.73967,4,3,5.32,9.375,1.74,3.87,4.86,2014/2015
2014-10-27,QPR,Aston Villa,2.0,0.0,1.0,0.0,H,11.0,15.0,4.0,6.0,2.0,4.0,11.0,14.0,EPL,0.81667,1.18709,3,6,13.6,5.590909090909091,2.35,3.23,3.34,2014/2015
2014-11-01,Arsenal,Burnley,3.0,0.0,0.0,0.0,H,32.0,6.0,13.0,2.0,18.0,1.0,5.0,9.0,EPL,4.3298,0.684259,19,2,8.4,13.0,1.28,5.93,12.81,2014/2015
2014-11-01,Chelsea,QPR,2.0,1.0,1.0,0.0,H,18.0,7.0,8.0,1.0,13.0,2.0,8.0,12.0,EPL,2.23703,0.510067,12,3,5.5,13.043478260869565,1.18,7.7,19.75,2014/2015
2014-11-01,Everton,Swansea,0.0,0.0,0.0,0.0,D,17.0,8.0,3.0,0.0,11.0,0.0,10.0,15.0,EPL,1.14779,0.694419,16,4,4.90625,13.181818181818182,1.74,3.68,5.38,2014/2015
2014-11-01,Hull,Southampton,0.0,1.0,0.0,1.0,A,8.0,10.0,1.0,3.0,7.0,4.0,6.0,9.0,EPL,0.256678,1.90484,10,5,25.615384615384617,8.241379310344827,3.91,3.48,2.04,2014/2015
2014-11-01,Leicester,West Brom,0.0,1.0,0.0,0.0,A,14.0,8.0,5.0,3.0,8.0,3.0,5.0,12.0,EPL,1.41001,0.562442,8,5,8.391304347826088,7.206896551724138,2.35,3.42,3.22,2014/2015
2014-11-01,Newcastle,Liverpool,1.0,0.0,0.0,0.0,H,14.0,6.0,3.0,3.0,7.0,2.0,13.0,8.0,EPL,1.56863,0.258953,5,6,13.75,9.375,3.79,3.57,2.04,2014/2015
2014-11-01,Stoke,West Ham,2.0,2.0,1.0,0.0,D,21.0,10.0,6.0,2.0,9.0,2.0,14.0,13.0,EPL,3.06954,0.528668,9,5,5.2,9.761904761904765,2.4,3.32,3.19,2014/2015
2014-11-02,Aston Villa,Tottenham,1.0,2.0,1.0,0.0,A,12.0,18.0,1.0,7.0,3.0,9.0,12.0,11.0,EPL,0.872267,2.54173,3,11,14.36842105263158,8.055555555555555,3.84,3.41,2.09,2014/2015
2014-11-02,Man City,Man United,1.0,0.0,0.0,0.0,H,16.0,9.0,6.0,2.0,7.0,4.0,15.0,9.0,EPL,2.56723,0.727924,14,5,7.371428571428571,13.31578947368421,1.92,3.66,4.22,2014/2015
2014-11-03,Crystal Palace,Sunderland,1.0,3.0,0.0,1.0,A,9.0,8.0,1.0,7.0,11.0,2.0,12.0,19.0,EPL,0.766023,0.727981,7,5,7.5,5.566666666666666,2.11,3.37,3.84,2014/2015
2014-11-08,Burnley,Hull,1.0,0.0,0.0,0.0,H,14.0,12.0,3.0,1.0,7.0,1.0,17.0,17.0,EPL,1.10315,0.526656,7,6,8.28,6.7368421052631575,2.55,3.25,2.99,2014/2015
2014-11-08,Liverpool,Chelsea,1.0,2.0,1.0,1.0,A,12.0,15.0,4.0,5.0,5.0,7.0,9.0,12.0,EPL,0.531905,1.97201,7,12,9.55,11.928571428571429,3.36,3.34,2.3,2014/2015
2014-11-08,Man United,Crystal Palace,1.0,0.0,0.0,0.0,H,23.0,6.0,5.0,1.0,11.0,4.0,8.0,12.0,EPL,0.956776,0.400837,3,3,7.470588235294118,26.0,1.31,5.67,11.12,2014/2015
2014-11-08,QPR,Man City,2.0,2.0,1.0,1.0,D,17.0,23.0,4.0,6.0,7.0,7.0,9.0,10.0,EPL,1.86489,1.70189,4,15,9.678571428571429,8.333333333333334,7.04,4.52,1.5,2014/2015
2014-11-08,Southampton,Leicester,2.0,0.0,0.0,0.0,H,18.0,5.0,6.0,0.0,13.0,4.0,10.0,12.0,EPL,1.00528,0.540434,9,1,7.391304347826087,20.88235294117647,1.43,4.58,8.38,2014/2015
2014-11-08,West Ham,Aston Villa,0.0,0.0,0.0,0.0,D,21.0,12.0,5.0,4.0,13.0,2.0,9.0,10.0,EPL,1.47873,0.560875,15,2,7.523809523809524,14.176470588235292,1.75,3.66,5.36,2014/2015
2014-11-09,Sunderland,Everton,1.0,1.0,0.0,0.0,D,10.0,16.0,3.0,7.0,5.0,4.0,11.0,13.0,EPL,0.508326,1.31898,4,7,11.478260869565217,8.32,3.97,3.42,2.05,2014/2015
2014-11-09,Swansea,Arsenal,2.0,1.0,0.0,0.0,H,11.0,12.0,5.0,4.0,6.0,10.0,10.0,16.0,EPL,0.520487,1.77699,4,14,11.652173913043478,8.96774193548387,3.61,3.38,2.17,2014/2015
2014-11-09,Tottenham,Stoke,1.0,2.0,0.0,2.0,A,14.0,11.0,4.0,4.0,5.0,5.0,20.0,13.0,EPL,1.28384,1.24867,3,2,4.333333333333333,11.409090909090908,1.7,3.78,5.64,2014/2015
2014-11-09,West Brom,Newcastle,0.0,2.0,0.0,1.0,A,10.0,8.0,2.0,3.0,7.0,4.0,12.0,6.0,EPL,0.765208,0.694441,11,1,9.63157894736842,12.75,2.28,3.36,3.39,2014/2015
2014-11-22,Arsenal,Man United,1.0,2.0,0.0,0.0,A,23.0,12.0,9.0,2.0,11.0,5.0,12.0,8.0,EPL,2.00193,1.2791,12,2,5.956521739130435,14.333333333333334,2.16,3.44,3.55,2014/2015
2014-11-22,Chelsea,West Brom,2.0,0.0,2.0,0.0,H,21.0,5.0,8.0,1.0,15.0,0.0,7.0,9.0,EPL,4.36607,0.0930471,16,1,10.857142857142858,35.54545454545455,1.25,6.16,15.05,2014/2015
2014-11-22,Everton,West Ham,2.0,1.0,1.0,0.0,H,14.0,14.0,4.0,3.0,1.0,5.0,10.0,13.0,EPL,1.82651,1.11958,9,4,5.285714285714286,13.857142857142858,1.87,3.59,4.6,2014/2015
2014-11-22,Leicester,Sunderland,0.0,0.0,0.0,0.0,D,13.0,10.0,4.0,5.0,6.0,9.0,18.0,12.0,EPL,0.685893,0.889971,9,6,8.608695652173912,5.5,2.12,3.33,3.86,2014/2015
2014-11-22,Man City,Swansea,2.0,1.0,1.0,1.0,H,23.0,8.0,10.0,3.0,7.0,3.0,13.0,9.0,EPL,2.26312,0.957011,16,4,7.525,16.333333333333332,1.4,4.98,8.84,2014/2015
2014-11-22,Newcastle,QPR,1.0,0.0,0.0,0.0,H,14.0,13.0,6.0,4.0,16.0,7.0,12.0,15.0,EPL,1.47871,0.402285,9,5,4.382352941176471,7.076923076923077,1.86,3.57,4.7,2014/2015
2014-11-22,Stoke,Burnley,1.0,2.0,1.0,2.0,A,25.0,5.0,4.0,4.0,14.0,0.0,10.0,9.0,EPL,1.94307,1.27532,8,1,3.1538461538461537,15.052631578947368,1.71,3.64,5.79,2014/2015
