Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2016-08-21,West Ham,Bournemouth,1,0,0,0,H,15,8,2,5,1,6,15,15,EPL,1.69288,0.39341,13.0,7.0,7.4411764705882355,7.478260869565218,1.95,3.61,4.09,2016/2017
2016-08-27,Chelsea,Burnley,3,0,2,0,H,22,6,10,0,9,5,6,9,EPL,2.65838,0.18449,23.0,1.0,16.642857142857142,14.291666666666666,1.26,5.71,14.09,2016/2017
2016-08-27,Crystal Palace,Bournemouth,1,1,0,1,D,24,10,5,3,10,4,15,10,EPL,2.659,0.974014,12.0,8.0,4.882352941176471,12.947368421052632,2.35,3.27,3.3,2016/2017
2016-08-27,Everton,Stoke,1,0,0,0,H,21,8,9,1,9,2,14,11,EPL,2.31835,0.187415,9.0,9.0,7.137931034482759,11.16,1.74,3.7,5.26,2016/2017
2016-08-27,Hull,Man United,0,1,0,0,A,8,29,2,9,1,6,9,6,EPL,0.268815,2.47208,2.0,15.0,19.153846153846157,11.85,7.96,4.3,1.46,2016/2017
2016-08-27,Leicester,Swansea,2,1,1,0,H,13,9,6,3,4,6,14,10,EPL,2.47977,0.32818,3.0,4.0,5.857142857142857,11.333333333333334,1.72,3.71,5.33,2016/2017
2016-08-27,Southampton,Sunderland,1,1,0,0,D,16,5,7,2,5,5,15,8,EPL,0.613743,1.39142,4.0,7.0,5.842105263157895,15.176470588235292,1.61,3.81,6.41,2016/2017
2016-08-27,Tottenham,Liverpool,1,1,0,1,D,11,13,4,3,5,5,11,17,EPL,0.590511,1.92569,3.0,11.0,7.571428571428571,7.129032258064516,2.38,3.46,3.04,2016/2017
2016-08-27,Watford,Arsenal,1,3,0,3,A,14,10,6,7,3,2,18,15,EPL,1.07775,2.03271,8.0,11.0,9.862068965517242,7.0344827586206895,5.08,3.83,1.73,2016/2017
2016-08-28,Man City,West Ham,3,1,2,0,H,22,9,5,2,5,4,5,10,EPL,3.21624,1.08385,18.0,0.0,5.615384615384615,13.615384615384617,1.29,5.95,10.6,2016/2017
2016-08-28,West Brom,Middlesbrough,0,0,0,0,D,13,7,2,2,5,4,12,11,EPL,0.696845,0.396816,5.0,4.0,17.88888888888889,6.730769230769231,2.61,3.02,3.08,2016/2017
2016-09-10,Arsenal,Southampton,2,1,1,1,H,17,11,2,5,6,1,10,8,EPL,1.89219,1.17522,13.0,1.0,10.782608695652174,12.375,1.59,4.1,6.41,2016/2017
2016-09-10,Bournemouth,West Brom,1,0,0,0,H,12,12,5,2,10,5,9,11,EPL,0.986511,1.48347,8.0,4.0,6.842105263157895,10.666666666666666,2.06,3.2,4.25,2016/2017
2016-09-10,Burnley,Hull,1,1,0,0,D,13,11,2,3,5,9,13,3,EPL,0.453149,0.907116,7.0,2.0,13.93103448275862,12.77777777777778,2.4,3.15,3.36,2016/2017
2016-09-10,Liverpool,Leicester,4,1,2,1,H,17,12,11,3,1,7,4,8,EPL,2.76916,1.22508,14.0,3.0,15.3,14.772727272727272,1.69,3.96,5.51,2016/2017
2016-09-10,Man United,Man City,1,2,1,2,A,14,18,3,6,4,4,15,10,EPL,1.01013,1.88688,8.0,11.0,11.074074074074074,5.057142857142857,2.36,3.27,3.39,2016/2017
2016-09-10,Middlesbrough,Crystal Palace,1,2,1,1,A,12,12,4,4,6,6,5,9,EPL,0.611959,1.12437,2.0,4.0,9.304347826086955,16.842105263157894,2.32,3.16,3.54,2016/2017
2016-09-10,Stoke,Tottenham,0,4,0,1,A,15,20,2,8,10,8,13,18,EPL,1.01771,2.77025,10.0,9.0,13.4,8.666666666666666,4.62,3.59,1.86,2016/2017
2016-09-10,West Ham,Watford,2,4,2,2,A,19,13,4,8,4,4,10,15,EPL,1.32216,1.85479,5.0,6.0,5.448275862068965,12.095238095238097,1.91,3.48,4.53,2016/2017
2016-09-11,Swansea,Chelsea,2,2,0,1,D,6,28,2,7,1,11,17,8,EPL,1.2304,2.19035,3.0,14.0,10.25,13.764705882352942,5.82,3.94,1.65,2016/2017
2016-09-12,Sunderland,Everton,0,3,0,0,A,11,20,2,9,5,4,11,8,EPL,1.0404,2.84526,3.0,4.0,16.956521739130434,4.88,3.75,3.42,2.11,2016/2017
2016-09-16,Chelsea,Liverpool,1,2,0,2,A,12,13,4,5,6,4,6,13,EPL,1.16415,1.41642,11.0,4.0,14.705882352941176,10.09375,2.28,3.47,3.38,2016/2017
2016-09-17,Everton,Middlesbrough,3,1,3,1,H,11,7,6,0,6,3,5,15,EPL,1.17467,0.178081,8.0,1.0,24.23076923076923,9.47222222222222,1.67,3.75,6.05,2016/2017
2016-09-17,Hull,Arsenal,1,4,0,1,A,6,24,2,9,2,4,9,12,EPL,0.969693,3.63453,5.0,14.0,37.1,10.818181818181818,6.13,4.03,1.6,2016/2017
2016-09-17,Leicester,Burnley,3,0,1,0,H,14,7,6,2,7,1,10,9,EPL,1.98503,0.464523,6.0,1.0,9.736842105263158,15.0,1.48,4.29,8.34,2016/2017
2016-09-17,Man City,Bournemouth,4,0,2,0,H,20,6,12,2,5,5,8,11,EPL,3.38733,0.389672,16.0,2.0,4.395348837209302,21.2,1.29,5.87,12.2,2016/2017
2016-09-17,West Brom,West Ham,4,2,3,0,H,8,23,6,5,2,6,14,6,EPL,1.94229,2.37422,2.0,10.0,19.26315789473684,4.517241379310345,2.8,3.17,2.76,2016/2017
2016-09-18,Crystal Palace,Stoke,4,1,2,0,H,14,11,8,4,10,5,15,9,EPL,1.31366,1.20308,3.0,3.0,6.0344827586206895,8.90625,2.05,3.34,4.07,2016/2017
2016-09-18,Southampton,Swansea,1,0,0,0,H,19,9,6,3,7,1,14,9,EPL,2.15218,0.490661,7.0,4.0,8.52,16.928571428571427,1.7,3.71,5.73,2016/2017
2016-09-18,Tottenham,Sunderland,1,0,0,0,H,31,6,9,2,14,1,7,16,EPL,2.52591,0.960821,10.0,2.0,5.421052631578948,17.7,1.34,5.21,10.82,2016/2017
2016-09-18,Watford,Man United,3,1,1,0,H,10,15,5,2,5,7,14,19,EPL,1.74506,1.41359,4.0,6.0,11.476190476190476,6.055555555555555,5.95,4.0,1.63,2016/2017
2016-09-24,Arsenal,Chelsea,3,0,3,0,H,14,9,5,2,9,1,9,11,EPL,1.66224,0.613553,15.0,4.0,11.416666666666666,11.8,2.38,3.46,3.16,2016/2017
2016-09-24,Bournemouth,Everton,1,0,1,0,H,12,13,1,2,5,3,10,14,EPL,0.693594,1.15724,4.0,4.0,8.571428571428571,8.25925925925926,3.65,3.49,2.14,2016/2017
2016-09-24,Liverpool,Hull,5,1,3,0,H,32,2,12,1,13,2,8,8,EPL,4.64913,0.157549,21.0,2.0,5.833333333333333,26.5,1.23,6.75,14.64,2016/2017
2016-09-24,Man United,Leicester,4,1,4,0,H,16,10,7,3,8,6,9,12,EPL,2.45604,0.286966,11.0,11.0,6.954545454545454,19.454545454545453,1.72,3.85,5.35,2016/2017
2016-09-24,Middlesbrough,Tottenham,1,2,0,2,A,6,19,2,5,2,10,14,9,EPL,0.361508,1.4158,0.0,12.0,6.9,10.0,3.82,3.44,2.1,2016/2017
2016-09-24,Stoke,West Brom,1,1,0,0,D,12,9,2,3,6,6,9,13,EPL,0.979673,0.270862,4.0,3.0,7.285714285714286,7.8076923076923075,2.36,3.29,3.35,2016/2017
2016-09-24,Sunderland,Crystal Palace,2,3,1,0,A,11,20,4,4,3,5,15,12,EPL,1.51457,1.7887,7.0,6.0,10.375,9.411764705882351,2.86,3.26,2.7,2016/2017
2016-09-24,Swansea,Man City,1,3,1,1,A,13,18,5,4,2,7,15,9,EPL,1.11096,2.57704,5.0,23.0,11.428571428571429,9.956521739130435,9.24,5.18,1.38,2016/2017
2016-09-25,West Ham,Southampton,0,3,0,1,A,13,18,1,9,6,2,9,14,EPL,0.693818,2.97877,4.0,12.0,11.826086956521738,9.227272727272728,2.81,3.31,2.7,2016/2017
2016-09-26,Burnley,Watford,2,0,1,0,H,13,12,4,3,7,6,11,15,EPL,0.569734,0.776105,2.0,1.0,10.958333333333334,9.61111111111111,2.94,3.22,2.65,2016/2017
2016-09-30,Everton,Crystal Palace,1,1,1,0,D,13,10,3,2,10,9,16,11,EPL,1.1542,0.47692,8.0,6.0,5.08,11.1875,1.74,3.91,5.06,2016/2017
2016-10-01,Hull,Chelsea,0,2,0,0,A,8,22,3,9,5,7,13,15,EPL,0.27266,1.99155,2.0,11.0,14.789473684210526,11.095238095238097,7.42,4.51,1.5,2016/2017
2016-10-01,Sunderland,West Brom,1,1,0,1,D,7,17,2,7,6,5,7,13,EPL,1.19268,0.88211,8.0,7.0,7.545454545454546,20.0,2.48,3.21,3.23,2016/2017
2016-10-01,Swansea,Liverpool,1,2,1,0,A,8,18,3,6,3,10,11,9,EPL,2.65842,2.02239,2.0,16.0,13.857142857142858,9.16,8.11,4.74,1.44,2016/2017
2016-10-01,Watford,Bournemouth,2,2,0,1,D,17,11,7,2,4,5,17,12,EPL,1.23419,1.35487,12.0,2.0,6.464285714285714,9.0,2.39,3.3,3.26,2016/2017
2016-10-01,West Ham,Middlesbrough,1,1,0,0,D,19,9,2,3,4,5,13,12,EPL,0.883385,0.852603,3.0,2.0,11.538461538461538,7.458333333333333,2.24,3.36,3.52,2016/2017
2016-10-02,Burnley,Arsenal,0,1,0,0,A,10,18,1,3,2,6,2,3,EPL,0.608783,1.85433,0.0,15.0,29.916666666666668,7.833333333333333,9.67,4.91,1.38,2016/2017
2016-10-02,Leicester,Southampton,0,0,0,0,D,9,11,1,5,3,6,9,9,EPL,0.446309,0.920963,4.0,8.0,19.4,10.952380952380953,2.24,3.35,3.56,2016/2017
2016-10-02,Man United,Stoke,1,1,0,0,D,24,7,9,6,13,2,14,9,EPL,2.80988,1.20043,11.0,6.0,4.206896551724138,21.07692307692308,1.34,5.43,10.65,2016/2017
2016-10-02,Tottenham,Man City,2,0,2,0,H,13,12,7,6,4,3,20,10,EPL,1.69975,0.909513,2.0,13.0,5.909090909090909,7.136363636363637,2.97,3.48,2.47,2016/2017
2016-10-15,Arsenal,Swansea,3,2,2,1,H,16,13,6,6,5,6,7,10,EPL,3.50519,1.74979,11.0,7.0,13.0,8.571428571428571,1.29,6.04,11.95,2016/2017
2016-10-15,Bournemouth,Hull,6,1,3,1,H,22,11,10,4,5,4,8,14,EPL,2.92532,0.388589,11.0,1.0,7.472222222222222,16.647058823529413,1.84,3.53,4.96,2016/2017
2016-10-15,Chelsea,Leicester,3,0,2,0,H,16,5,6,0,8,5,6,12,EPL,3.11573,0.182549,12.0,3.0,11.217391304347826,12.8,1.59,4.21,6.26,2016/2017
2016-10-15,Crystal Palace,West Ham,0,1,0,1,A,12,12,3,4,7,6,12,13,EPL,1.94599,0.874219,3.0,4.0,11.8,8.0,2.15,3.43,3.69,2016/2017
2016-10-15,Man City,Everton,1,1,0,0,D,19,3,8,2,13,1,7,9,EPL,2.69208,0.144498,23.0,1.0,5.9,24.416666666666668,1.5,4.64,6.83,2016/2017
2016-10-15,Stoke,Sunderland,2,0,2,0,H,18,11,6,1,6,4,10,13,EPL,2.29543,0.587572,12.0,6.0,11.375,14.263157894736842,2.0,3.5,4.16,2016/2017
2016-10-15,West Brom,Tottenham,1,1,0,0,D,8,20,4,8,5,8,14,10,EPL,1.30365,1.32318,2.0,13.0,15.476190476190476,4.2105263157894735,5.49,3.72,1.73,2016/2017
2016-10-16,Middlesbrough,Watford,0,1,0,0,A,10,4,3,2,4,6,15,10,EPL,0.528576,0.0893749,3.0,2.0,5.464285714285714,15.052631578947368,2.3,3.22,3.58,2016/2017
2016-10-16,Southampton,Burnley,3,1,0,0,H,34,6,14,1,8,4,11,10,EPL,4.21181,1.03126,9.0,4.0,18.11111111111111,16.529411764705884,1.39,4.75,10.1,2016/2017
2016-10-17,Liverpool,Man United,0,0,0,0,D,9,7,3,1,3,1,14,20,EPL,0.270441,0.537762,10.0,1.0,4.515151515151516,9.236842105263158,2.2,3.4,3.54,2016/2017
2016-10-22,Arsenal,Middlesbrough,0,0,0,0,D,9,11,5,4,8,3,6,13,EPL,0.711811,1.55581,13.0,0.0,4.578947368421052,20.5,1.25,6.26,13.39,2016/2017
2016-10-22,Bournemouth,Tottenham,0,0,0,0,D,8,16,1,4,7,4,10,15,EPL,0.523371,0.74529,3.0,11.0,11.24,5.464285714285714,4.11,3.6,1.97,2016/2017
2016-10-22,Burnley,Everton,2,1,1,0,H,9,20,3,8,2,8,16,15,EPL,0.905579,0.752795,2.0,5.0,8.875,8.9375,6.08,3.77,1.67,2016/2017
2016-10-22,Hull,Stoke,0,2,0,1,A,9,12,2,6,5,7,16,8,EPL,0.701606,1.04273,7.0,6.0,9.10344827586207,11.681818181818182,3.12,3.29,2.49,2016/2017
2016-10-22,Leicester,Crystal Palace,3,1,1,0,H,17,23,4,7,8,8,10,8,EPL,1.7041,1.656,10.0,8.0,8.65625,7.217391304347826,2.05,3.43,4.0,2016/2017
2016-10-22,Liverpool,West Brom,2,1,2,0,H,21,6,7,1,3,2,9,13,EPL,2.2952,0.685982,13.0,4.0,8.117647058823529,18.3,1.29,6.06,12.22,2016/2017
2016-10-22,Swansea,Watford,0,0,0,0,D,11,10,5,2,7,2,15,16,EPL,1.33215,0.478578,5.0,6.0,7.551724137931035,7.925925925925926,2.33,3.36,3.33,2016/2017
2016-10-22,West Ham,Sunderland,1,0,0,0,H,20,10,3,2,6,2,10,13,EPL,1.19585,0.808339,8.0,3.0,5.64,12.571428571428571,1.69,3.96,5.54,2016/2017
2016-10-23,Chelsea,Man United,4,0,2,0,H,14,16,6,5,5,7,7,17,EPL,2.25192,0.742805,4.0,9.0,9.08,6.472222222222222,2.21,3.3,3.67,2016/2017
2016-10-23,Man City,Southampton,1,1,0,1,D,14,6,3,2,10,3,11,10,EPL,1.15321,0.563752,11.0,4.0,6.304347826086956,11.0,1.5,4.51,7.2,2016/2017
2016-10-29,Crystal Palace,Liverpool,2,4,2,3,A,7,17,6,10,3,3,15,5,EPL,0.496044,2.26056,12.0,16.0,10.91304347826087,9.26086956521739,5.04,3.9,1.74,2016/2017
2016-10-29,Man United,Burnley,0,0,0,0,D,37,7,11,1,19,1,12,9,EPL,2.72391,0.327957,20.0,4.0,8.461538461538462,20.933333333333334,1.21,6.72,17.88,2016/2017
2016-10-29,Middlesbrough,Bournemouth,2,0,1,0,H,10,15,3,3,4,7,3,5,EPL,1.44317,1.54599,6.0,14.0,9.791666666666666,9.904761904761903,2.54,3.14,3.17,2016/2017
2016-10-29,Sunderland,Arsenal,1,4,0,1,A,3,21,1,7,0,8,9,13,EPL,0.853434,2.48348,1.0,12.0,13.956521739130435,6.333333333333333,8.56,5.02,1.4,2016/2017
2016-10-29,Tottenham,Leicester,1,1,1,0,D,22,6,5,1,8,1,11,20,EPL,1.69833,0.740987,9.0,6.0,7.4,8.090909090909092,1.65,3.98,5.94,2016/2017
2016-10-29,Watford,Hull,1,0,0,0,H,22,8,0,2,7,2,13,8,EPL,1.14991,0.251367,5.0,6.0,8.272727272727273,19.33333333333333,1.75,3.67,5.46,2016/2017
2016-10-29,West Brom,Man City,0,4,0,2,A,9,21,1,8,1,7,17,10,EPL,0.596605,2.48018,3.0,13.0,16.208333333333332,7.681818181818182,7.87,4.61,1.46,2016/2017
2016-10-30,Everton,West Ham,2,0,0,0,H,17,13,6,3,8,8,15,12,EPL,2.0087,0.944816,5.0,6.0,11.761904761904765,10.9,1.81,3.81,4.66,2016/2017
2016-10-30,Southampton,Chelsea,0,2,0,1,A,9,13,1,7,7,3,13,16,EPL,0.422364,1.14759,5.0,8.0,7.172413793103448,12.473684210526317,3.18,3.32,2.42,2016/2017
2016-10-31,Stoke,Swansea,3,1,1,1,H,17,14,4,6,6,4,7,14,,2.16,1.1,10.0,4.0,17.93,7.88,2.08,3.56,3.76,2016/2017
2016-11-05,Bournemouth,Sunderland,1,2,1,1,A,22,9,7,4,12,2,14,17,EPL,2.6457,1.13672,24.0,6.0,4.3,10.208333333333334,1.65,4.02,5.76,2016/2017
2016-11-05,Burnley,Crystal Palace,3,2,2,0,H,14,16,7,5,4,7,11,12,EPL,2.25738,2.05902,3.0,11.0,19.6,7.454545454545454,3.38,3.27,2.35,2016/2017
2016-11-05,Chelsea,Everton,5,0,3,0,H,21,1,9,0,4,2,5,16,EPL,1.94078,0.0131321,12.0,1.0,13.047619047619047,13.357142857142858,1.56,4.2,6.74,2016/2017
2016-11-05,Man City,Middlesbrough,1,1,1,0,D,25,5,7,3,8,2,7,15,EPL,2.49606,0.208762,15.0,1.0,5.28,11.666666666666666,1.22,6.92,14.3,2016/2017
2016-11-05,West Ham,Stoke,1,1,0,0,D,9,12,2,4,6,4,11,10,EPL,0.404528,0.81046,2.0,5.0,10.117647058823527,18.47058823529412,2.02,3.52,4.01,2016/2017
2016-11-06,Arsenal,Tottenham,1,1,1,0,D,15,10,2,3,7,2,11,17,EPL,0.675745,1.19585,9.0,3.0,6.951219512195122,6.8,1.96,3.47,4.27,2016/2017
2016-11-06,Hull,Southampton,2,1,0,1,H,6,19,2,7,1,10,13,15,EPL,0.561215,2.03046,3.0,13.0,30.454545454545453,6.769230769230769,5.68,3.76,1.7,2016/2017
2016-11-06,Leicester,West Brom,1,2,0,0,A,5,11,2,5,5,6,8,8,EPL,0.629678,0.78196,5.0,1.0,8.736842105263158,9.851851851851851,1.8,3.53,5.36,2016/2017
2016-11-06,Liverpool,Watford,6,1,3,0,H,28,11,17,8,6,3,14,10,EPL,4.18366,0.771133,17.0,5.0,6.161290322580645,16.470588235294116,1.29,5.86,12.45,2016/2017
2016-11-06,Swansea,Man United,1,3,0,3,A,6,9,1,3,2,0,9,16,EPL,0.51266,1.00006,1.0,10.0,26.58823529411765,11.68,4.99,3.94,1.74,2016/2017
2016-11-19,Crystal Palace,Man City,1,2,0,1,A,9,10,2,4,2,7,12,15,EPL,0.431559,1.39421,2.0,6.0,6.705882352941177,5.409090909090909,6.26,4.44,1.55,2016/2017
2016-11-19,Everton,Swansea,1,1,0,1,D,14,5,6,3,10,3,13,12,EPL,1.54877,1.07471,2.0,3.0,5.64,12.95,1.59,4.22,6.26,2016/2017
2016-11-19,Man United,Arsenal,1,1,0,0,D,12,5,5,1,10,4,14,11,EPL,0.511462,0.575813,4.0,5.0,6.390243902439025,10.666666666666666,2.61,3.31,2.94,2016/2017
2016-11-19,Southampton,Liverpool,0,0,0,0,D,3,15,0,2,1,8,8,11,EPL,0.0942055,1.68802,0.0,11.0,19.11764705882353,4.439024390243903,3.38,3.49,2.24,2016/2017
2016-11-19,Stoke,Bournemouth,0,1,0,1,A,14,9,6,2,3,4,17,10,EPL,1.60429,1.24012,8.0,4.0,6.541666666666667,6.035714285714286,2.29,3.38,3.4,2016/2017
2016-11-19,Sunderland,Hull,3,0,1,0,H,11,17,4,7,2,8,9,8,EPL,0.951511,1.25065,8.0,9.0,16.0,10.666666666666666,2.14,3.31,3.86,2016/2017
2016-11-19,Tottenham,West Ham,3,2,0,1,H,14,11,6,3,4,5,13,16,EPL,2.53396,1.76706,5.0,4.0,4.741935483870968,14.576923076923077,1.5,4.5,7.22,2016/2017
2016-11-19,Watford,Leicester,2,1,2,1,H,10,10,3,2,4,6,12,18,EPL,0.7197,1.19686,5.0,6.0,9.095238095238097,5.107142857142857,2.85,3.25,2.72,2016/2017
2016-11-20,Middlesbrough,Chelsea,0,1,0,1,A,12,13,1,3,2,3,13,10,EPL,0.55976,1.68738,2.0,20.0,12.416666666666666,10.310344827586206,6.71,4.12,1.57,2016/2017
2016-11-21,West Brom,Burnley,4,0,3,0,H,16,5,6,2,4,3,12,12,,1.41,0.57,3.0,2.0,21.43,8.73,1.94,3.35,4.63,2016/2017
2016-11-26,Burnley,Man City,1,2,1,1,A,10,21,5,5,5,8,5,15,EPL,0.475642,2.25698,4.0,18.0,14.85,4.0,9.64,5.76,1.33,2016/2017
2016-11-26,Chelsea,Tottenham,2,1,1,1,H,9,12,5,6,3,8,13,16,EPL,1.24948,0.422568,7.0,3.0,9.153846153846152,6.2727272727272725,1.77,3.75,5.08,2016/2017
2016-11-26,Hull,West Brom,1,1,0,1,D,10,11,4,2,2,6,7,10,EPL,0.424457,1.40213,2.0,3.0,10.15,18.933333333333334,3.18,3.15,2.54,2016/2017
2016-11-26,Leicester,Middlesbrough,2,2,1,1,D,11,6,3,2,2,3,15,12,EPL,2.0478,0.425252,7.0,6.0,11.814814814814817,6.727272727272728,1.9,3.54,4.58,2016/2017
2016-11-26,Liverpool,Sunderland,2,0,0,0,H,27,6,7,1,9,4,5,9,EPL,2.02461,0.291073,17.0,3.0,4.352941176470588,25.923076923076923,1.18,8.04,17.52,2016/2017
2016-11-26,Swansea,Crystal Palace,5,4,1,1,H,18,12,9,4,10,6,12,24,EPL,3.3955,2.28156,8.0,5.0,5.153846153846154,8.590909090909092,2.66,3.33,2.87,2016/2017
2016-11-27,Arsenal,Bournemouth,3,1,1,1,H,16,9,3,3,3,10,12,13,EPL,2.8697,2.0491,21.0,6.0,8.074074074074074,12.38888888888889,1.42,4.96,8.39,2016/2017
2016-11-27,Man United,West Ham,1,1,1,1,D,17,6,8,2,8,4,16,16,EPL,1.44452,0.749388,15.0,4.0,3.6176470588235294,13.08695652173913,1.48,4.58,7.49,2016/2017
2016-11-27,Southampton,Everton,1,0,1,0,H,17,13,7,1,5,2,11,15,EPL,2.80562,0.615174,8.0,8.0,6.428571428571429,8.576923076923077,2.2,3.31,3.67,2016/2017
2016-11-27,Watford,Stoke,0,1,0,1,A,11,14,2,1,3,3,24,14,EPL,0.541915,0.704736,4.0,2.0,5.026315789473684,7.681818181818182,2.41,3.28,3.26,2016/2017
2016-12-03,Crystal Palace,Southampton,3,0,2,0,H,9,17,4,3,4,9,11,13,EPL,2.20073,0.764357,2.0,9.0,8.384615384615385,5.285714285714286,3.5,3.32,2.27,2016/2017
2016-12-03,Man City,Chelsea,1,3,1,0,A,14,10,5,4,9,2,14,9,EPL,2.24061,1.2848,9.0,8.0,5.705882352941177,13.476190476190476,2.15,3.5,3.58,2016/2017
2016-12-03,Stoke,Burnley,2,0,2,0,H,10,14,4,4,4,9,7,13,EPL,1.12929,0.773995,5.0,9.0,11.538461538461538,8.689655172413794,1.62,3.96,6.38,2016/2017
2016-12-03,Sunderland,Leicester,2,1,0,0,H,22,17,6,5,3,4,8,12,EPL,1.4282,1.13791,9.0,3.0,11.428571428571429,6.896551724137931,3.4,3.36,2.3,2016/2017
2016-12-03,Tottenham,Swansea,5,0,2,0,H,28,1,15,0,5,0,11,17,EPL,3.9767,0.0342109,14.0,0.0,8.444444444444445,12.555555555555555,1.35,5.36,9.54,2016/2017
2016-12-03,West Brom,Watford,3,1,2,0,H,11,17,3,5,3,4,12,8,EPL,1.17737,1.476,2.0,6.0,17.285714285714285,7.444444444444445,2.19,3.28,3.76,2016/2017
2016-12-03,West Ham,Arsenal,1,5,0,1,A,10,19,3,10,3,2,10,11,EPL,0.882486,2.96923,3.0,13.0,7.67741935483871,13.61111111111111,4.91,4.03,1.74,2016/2017
2016-12-04,Bournemouth,Liverpool,4,3,0,2,H,12,10,8,3,4,9,9,17,EPL,2.54396,1.26532,6.0,7.0,16.263157894736842,6.967741935483871,4.76,3.95,1.78,2016/2017
2016-12-04,Everton,Man United,1,1,0,1,D,13,10,6,2,6,3,13,11,EPL,1.64985,0.541299,2.0,6.0,8.333333333333334,6.642857142857143,3.64,3.42,2.17,2016/2017
2016-12-05,Middlesbrough,Hull,1,0,0,0,H,16,6,4,2,13,7,6,11,,1.95,0.22,6.0,3.0,11.27,28.42,1.82,3.49,5.26,2016/2017
