,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,round,league,HTxpts,Hppda_coef,Appda_coef,ATxpts,HTatt_S,HTmid_S,HTdef_S,HTOVA_S,ATatt_S,ATmid_S,ATdef_S,ATOVA_S,AVGH,AVGD,AVGA,season,HTW,HTD,HTL,ATL,ATD,ATW,HT_wins,AT_wins,HT_draws,AT_draws,HT_losses,AT_losses,l5_ravg_HTST,l5_ravg_ATST,HTCR,ATCR,l5_ravg_HTCR,l5_ravg_ATCR,HTGS,ATGS,HTGC,ATGC,HToveral,AToveral,l5_ravg_HTxG,l5_ravg_ATxG,l5_ravg_HTxpts,l5_ravg_ATxpts,l5_ravg_HTdeep,l5_ravg_ATdeep,l5_ravg_HTppda,l5_ravg_ATppda,l5_ravg_HTgs,l5_ravg_ATgs,l5_ravg_HTgc,l5_ravg_ATgc,l5_htdiff,l5_atdiff,HomeTeamPoints,AwayTeamPoints,avgHTP,avgATP,l5_ravg_HTp,l3_ravg_ATp,diff_points,diff_ATT,diff_MID,diff_DEF,diff_OVA
250,2015-03-06,Levante,Eibar,2,1,0,0,H,2,La_liga,1.1942,7.684210526315789,5.0,1.4744,73,71,73,72,72,72,72,72,2.11,3.16,4.06,2014/2015,1,0,0,1,0,0,5.0,7.0,7.0,6.0,13.0,12.0,3.6,3.0,0.5,0.33,0.368,0.066,21,25,48,34,-27,-9,1.3764413999999998,0.5415449800000001,1.10738,0.8004,2.4,3.2,12.013328347578348,8.762600732600733,1.6,0.2,2.6,1.6,-1.0,-1.4000000000000001,22,27,0.0,0.0,18.4,27.0,-5,1,-1,1,0
251,2015-03-07,Ath Bilbao,Real Madrid,1,0,1,0,H,2,La_liga,0.7797000000000001,12.25925925925926,5.965517241379311,1.8384,77,77,77,77,86,83,81,84,6.99,4.57,1.48,2014/2015,1,0,0,1,0,0,8.0,20.0,6.0,1.0,11.0,4.0,5.0,4.6,0.5,0.0,0.20400000000000001,0.274,22,75,31,23,-9,52,1.5928832000000002,1.7793986,1.7726,1.8021,4.8,8.0,7.539191104450913,8.69873188405797,1.2,1.4,1.0,1.2,0.19999999999999996,0.19999999999999996,30,61,0.11,0.04,23.4,55.2,-31,-9,-6,-4,-7
252,2015-03-07,Elche,Almeria,1,0,1,0,H,2,La_liga,2.4398,6.727272727272728,9.608695652173912,0.3824,72,72,72,72,73,70,71,72,2.12,3.32,3.76,2014/2015,1,0,0,1,0,0,6.0,6.0,6.0,6.0,13.0,13.0,2.0,3.4,0.25,0.0,0.38000000000000006,0.328,22,22,45,39,-23,-17,0.9284638000000001,1.0292482,0.9957799999999999,1.20136,1.6,2.2,8.891515768894376,6.3005613515634185,0.8,1.0,0.8,1.2,0.0,-0.19999999999999996,24,24,0.04,0.04,20.0,20.6,0,-1,2,1,0
253,2015-03-07,Granada,Malaga,1,0,0,0,H,2,La_liga,2.5576,4.083333333333333,6.037037037037037,0.2488,72,74,72,73,74,73,74,74,2.89,3.19,2.64,2014/2015,1,0,0,1,0,0,3.0,12.0,10.0,5.0,12.0,8.0,3.4,4.6,0.25,0.0,0.20000000000000004,0.26599999999999996,16,29,40,29,-24,0,1.0011792,1.390814,1.21834,1.4299,3.4,5.0,6.296580086580086,9.061233233233233,0.6,1.2,1.4,1.6,-0.7999999999999999,-0.40000000000000013,19,41,0.0,0.12,17.8,35.0,-22,-2,1,-2,-1
254,2015-03-07,La Coruna,Sevilla,3,4,1,1,A,2,La_liga,1.0444,8.0,8.791666666666666,1.738,71,72,72,73,79,76,77,78,3.63,3.42,2.13,2014/2015,0,0,1,0,0,1,6.0,14.0,7.0,4.0,12.0,7.0,5.6,4.0,0.6,0.67,0.146,0.38599999999999995,20,42,38,30,-18,12,1.6528685999999997,1.72824,1.7499600000000002,1.55056,5.2,10.8,6.581363114757076,6.55853758793118,0.8,1.6,1.0,1.6,-0.19999999999999996,0.0,25,46,0.04,0.04,22.2,43.2,-21,-8,-4,-5,-5
255,2015-03-08,Ath Madrid,Valencia,1,1,1,0,D,2,La_liga,1.7861,7.033333333333333,4.6923076923076925,0.8387,81,78,79,80,81,79,77,79,1.63,3.78,6.14,2014/2015,0,1,0,0,1,0,17.0,16.0,3.0,5.0,5.0,4.0,5.2,4.2,0.33,1.0,0.31999999999999995,0.33799999999999997,50,45,22,21,28,24,1.1665611999999999,1.5067958000000001,1.51796,1.6997,5.0,7.0,8.51610599627841,6.862605125589697,2.0,1.4,0.6,0.6,1.4,0.7999999999999999,54,53,0.04,0.11,48.8,44.6,1,0,-1,2,1
256,2015-03-08,Barcelona,Vallecano,6,1,1,0,H,2,La_liga,2.9794,10.181818181818182,9.071428571428571,0.013,88,85,81,84,75,73,75,74,1.06,15.69,33.1,2014/2015,1,0,0,1,0,0,19.0,9.0,2.0,2.0,4.0,14.0,8.4,4.4,0.5,0.33,0.34199999999999997,0.22199999999999998,70,28,15,43,55,-15,3.274302,1.0449747999999999,2.4499,0.6879,15.2,2.2,5.241818181818181,7.062234762234762,3.2,1.4,1.2,1.4,2.0,0.0,59,29,0.11,0.11,52.4,24.2,30,13,12,6,10
257,2015-03-08,Sociedad,Espanol,1,0,1,0,H,2,La_liga,1.6159,9.894736842105264,18.55555555555556,0.9712,78,76,76,76,76,73,72,73,2.22,3.26,3.56,2014/2015,1,0,0,1,0,0,6.0,9.0,9.0,5.0,10.0,11.0,3.2,3.6,0.25,0.0,0.4,0.544,28,32,36,36,-8,-4,1.0939196,0.8935163999999999,0.9187799999999999,0.75054,2.4,3.6,9.14128774928775,12.225808376646592,1.6,1.4,2.4,1.4,-0.7999999999999998,0.0,27,32,0.0,0.11,23.6,27.2,-5,2,3,4,3
258,2015-03-08,Villarreal,Celta,4,1,2,0,H,2,La_liga,1.8306,10.275862068965518,5.264705882352941,0.8892,78,76,74,76,75,74,73,74,1.96,3.52,4.1,2014/2015,1,0,0,1,0,0,13.0,8.0,6.0,8.0,6.0,9.0,4.2,5.0,0.5,0.25,0.28400000000000003,0.342,39,26,23,25,16,1,1.4509248,1.694661,1.47752,2.0277000000000003,6.4,5.6,12.41404208754209,6.1390701754385955,1.2,1.4,1.2,0.4,0.0,0.9999999999999999,45,32,0.04,0.04,40.4,25.8,13,3,2,1,2
259,2015-03-09,Cordoba,Getafe,1,2,0,0,A,2,La_liga,1.6532,6.038461538461538,7.735294117647059,1.0256,72,71,70,71,72,73,69,73,2.49,3.12,3.16,2014/2015,0,0,1,0,0,1,3.0,7.0,9.0,5.0,13.0,13.0,4.2,5.2,0.25,0.29,0.07800000000000003,0.21600000000000003,18,22,39,35,-21,-13,0.7959428,1.5946522,0.79234,1.50184,2.4,4.0,8.794226190476191,8.5850996617587,0.4,1.2,1.8,1.4,-1.4,-0.19999999999999996,18,26,0.0,0.0,18.0,22.4,-8,0,-2,1,-2
260,2015-03-13,Valencia,La Coruna,2,0,0,0,H,2,La_liga,2.9278,10.818181818181818,6.548387096774194,0.0402999999999999,81,79,77,79,71,72,72,73,1.44,4.62,7.99,2014/2015,1,0,0,1,0,0,16.0,6.0,6.0,7.0,4.0,13.0,3.8,5.4,0.25,0.0,0.538,0.2,46,23,22,42,24,-19,1.4867118000000001,1.6732886,1.75762,1.52204,6.0,5.6,6.4570666640512355,7.049934543328504,1.6,1.0,0.6,1.6,1.0,-0.6000000000000001,54,25,0.04,0.0,47.0,23.6,29,10,7,5,6
261,2015-03-14,Celta,Ath Bilbao,1,2,0,2,A,2,La_liga,0.8192999999999999,5.384615384615385,14.347826086956522,1.9704,75,74,73,74,77,77,77,77,2.14,3.38,3.66,2014/2015,0,0,1,0,0,1,8.0,9.0,8.0,6.0,10.0,11.0,4.0,4.4,0.2,0.5,0.37,0.22400000000000003,27,23,29,31,-2,-8,1.3712921999999999,1.3326236000000002,1.65868,1.56256,4.8,4.2,5.697274509803921,8.29580486106467,1.4,1.0,1.2,1.0,0.19999999999999996,0.0,32,33,0.0,0.11,28.0,25.4,-1,-2,-3,-4,-3
262,2015-03-14,Eibar,Barcelona,0,2,0,1,A,2,La_liga,0.4664999999999999,16.375,5.958333333333333,2.3193,72,72,72,72,88,85,81,84,22.1,8.48,1.15,2014/2015,0,0,1,0,0,1,7.0,20.0,6.0,2.0,13.0,4.0,3.0,9.4,0.0,0.5,0.066,0.356,26,76,36,16,-10,60,0.53335498,3.6907219999999996,0.75968,2.49874,2.8,14.0,8.753076923076922,5.838181818181818,0.2,3.8,1.4,1.0,-1.2,2.8,27,62,0.0,0.11,27.0,54.8,-35,-16,-13,-9,-12
263,2015-03-14,Espanol,Ath Madrid,0,0,0,0,D,2,La_liga,0.2555,6.074074074074074,6.478260869565218,2.5715,76,73,72,73,81,78,79,80,3.68,3.25,2.18,2014/2015,0,1,0,0,1,0,9.0,17.0,5.0,4.0,12.0,5.0,4.0,4.8,0.0,0.0,0.34400000000000003,0.266,32,51,37,23,-5,28,0.8016815999999999,1.1951854000000002,0.9154200000000001,1.6743999999999999,3.4,5.6,11.386919487757703,9.08110599627841,1.0,1.6,1.0,0.6,0.0,1.0,32,55,0.0,0.04,28.4,50.8,-23,-5,-5,-7,-7
264,2015-03-14,Vallecano,Granada,3,1,0,1,H,2,La_liga,2.5939,3.46875,10.0,0.2902,75,73,75,74,72,74,72,73,2.01,3.38,4.04,2014/2015,1,0,0,1,0,0,9.0,4.0,2.0,10.0,15.0,12.0,4.2,3.8,0.38,0.33,0.238,0.15000000000000005,29,17,49,40,-20,-23,0.9723374,0.9956232,0.56882,1.21828,2.4,4.0,6.943187143187143,6.5532467532467535,1.4,0.6,2.2,1.4,-0.8000000000000003,-0.7999999999999999,29,22,0.0,0.1,25.4,18.6,7,3,-1,3,1
265,2015-03-15,Almeria,Villarreal,0,0,0,0,D,2,La_liga,1.3454,10.0,4.875,1.3658,73,70,71,72,78,76,74,76,4.06,3.39,2.0,2014/2015,0,1,0,0,1,0,6.0,14.0,6.0,6.0,14.0,6.0,2.4,5.2,0.0,0.0,0.3,0.25,22,43,40,24,-18,19,0.7448819999999999,1.572587,0.8356399999999999,1.8093599999999999,2.4,8.2,7.257083090693854,11.459214501335191,0.8,1.6,1.4,0.8,-0.5999999999999999,0.8,24,48,0.0,0.1,22.2,41.8,-24,-5,-6,-3,-4
266,2015-03-15,Malaga,Cordoba,2,0,0,0,H,2,La_liga,1.9125,5.8108108108108105,7.205882352941177,0.8118000000000001,74,73,74,74,72,71,70,71,1.57,3.82,7.08,2014/2015,1,0,0,1,0,0,12.0,3.0,5.0,9.0,9.0,14.0,3.6,4.4,0.33,0.0,0.23199999999999998,0.12800000000000003,29,19,30,41,-1,-22,1.0749778,0.9422651999999999,1.03414,1.0888200000000001,4.8,2.2,9.198370370370371,6.991918498168498,1.0,0.6,1.8,2.0,-0.8,-1.4,41,18,0.0,0.0,36.8,18.0,23,2,2,4,3
267,2015-03-15,Real Madrid,Levante,2,0,2,0,H,2,La_liga,2.6796,8.08,23.3125,0.2148,86,83,81,84,73,71,73,72,1.07,14.25,34.5,2014/2015,1,0,0,1,0,0,20.0,6.0,1.0,7.0,5.0,13.0,4.2,3.6,0.33,0.0,0.17400000000000002,0.46799999999999997,75,23,24,49,51,-26,1.4672364,1.3579718,1.89192,1.1656400000000002,7.6,2.6,7.954335332333834,12.45387415654521,1.0,2.0,1.2,2.4,-0.19999999999999996,-0.3999999999999999,61,25,0.0,0.11,57.2,19.6,36,13,12,8,12
268,2015-03-15,Sevilla,Elche,3,0,2,0,H,2,La_liga,2.8052,7.5,10.92,0.131,79,76,77,78,72,72,72,72,1.4,4.84,8.81,2014/2015,1,0,0,1,0,0,15.0,7.0,4.0,6.0,7.0,13.0,4.6,2.6,0.75,0.0,0.454,0.43000000000000005,46,23,33,45,13,-22,1.8418459999999999,1.2612436,1.6217399999999997,1.4305599999999998,10.6,3.2,6.806344605475038,8.100970314348922,2.2,1.0,1.8,0.6,0.40000000000000013,0.4,49,27,0.1,0.11,44.0,21.4,22,7,4,5,6
269,2015-03-16,Getafe,Sociedad,0,1,0,0,A,2,La_liga,2.1331,4.526315789473684,5.0,0.5884,72,73,69,73,78,76,76,76,2.37,3.18,3.3,2014/2015,0,0,1,0,0,1,8.0,7.0,5.0,9.0,13.0,10.0,5.2,3.6,0.0,0.25,0.274,0.35,24,29,36,36,-12,-7,1.5815032,1.0299508000000002,1.59398,1.2184199999999998,4.6,2.8,8.500579537919691,7.540235117708804,1.6,1.6,1.4,1.6,0.20000000000000018,0.0,29,30,0.1,0.1,23.6,24.6,-1,-6,-3,-7,-3
270,2015-03-20,Elche,Valencia,0,4,0,1,A,2,La_liga,0.1089,10.214285714285714,12.5,2.8191,72,72,72,72,81,79,77,79,4.2,3.42,1.96,2014/2015,0,0,1,0,0,1,7.0,17.0,6.0,6.0,14.0,4.0,2.2,4.4,0.0,0.8,0.3500000000000001,0.508,23,48,48,22,-25,26,0.8029676,1.7619638000000002,0.8910399999999999,2.08384,3.0,7.2,9.169180840664712,7.743283672848889,0.6,1.6,1.2,0.4,-0.6,1.2000000000000002,27,57,0.0,0.1,23.4,49.6,-30,-9,-7,-5,-7
271,2015-03-21,Ath Bilbao,Almeria,2,1,2,0,H,2,La_liga,2.2407,5.380952380952381,7.791666666666667,0.5019,77,77,77,77,73,70,71,72,1.52,4.18,7.15,2014/2015,1,0,0,1,0,0,10.0,6.0,6.0,7.0,11.0,14.0,4.0,2.4,0.33,1.0,0.258,0.1,25,22,32,40,-7,-18,1.5215736000000002,0.7378960000000001,1.9229399999999999,0.77096,4.8,3.0,9.067592300678196,8.042268275879039,1.0,0.4,0.2,1.2,0.8,-0.7999999999999999,36,25,0.11,0.03,27.4,23.2,11,4,7,6,5
272,2015-03-21,Ath Madrid,Getafe,2,0,2,0,H,2,La_liga,2.7129,9.416666666666666,7.74074074074074,0.1722,81,78,79,80,72,73,69,73,1.32,5.19,11.78,2014/2015,1,0,0,1,0,0,17.0,8.0,5.0,5.0,5.0,14.0,4.4,4.6,0.33,0.0,0.166,0.22400000000000003,51,24,23,37,28,-13,1.0398973999999999,1.2091832,1.6080999999999999,1.44284,4.2,3.8,9.020001413434697,7.75366878277095,0.8,1.2,0.6,1.4,0.20000000000000007,-0.19999999999999996,56,29,0.03,0.0,52.4,25.4,27,9,5,10,7
273,2015-03-21,Granada,Eibar,0,0,0,0,D,2,La_liga,1.7012,4.545454545454546,10.0,0.8459000000000001,72,74,72,73,72,72,72,72,1.95,3.22,4.61,2014/2015,0,1,0,0,1,0,4.0,7.0,10.0,6.0,13.0,14.0,3.8,3.0,0.0,0.0,0.21600000000000005,0.066,18,26,43,38,-25,-12,1.1470498,0.6572192,1.19032,0.8423999999999999,3.0,2.6,7.705627705627705,9.948076923076922,0.8,0.2,1.6,1.4,-0.8,-1.2,22,27,0.0,0.0,19.4,27.0,-5,0,2,0,1
274,2015-03-21,Levante,Celta,0,1,0,0,A,2,La_liga,0.1099,9.806451612903226,5.653846153846154,2.8273,73,71,73,72,75,74,73,74,3.45,3.26,2.26,2014/2015,0,0,1,0,0,1,6.0,8.0,7.0,8.0,14.0,11.0,2.4,4.4,0.0,0.2,0.334,0.34400000000000003,23,28,51,31,-28,-3,0.8572578,1.6434072,0.6255,1.6444400000000001,2.0,5.4,15.444374156545209,5.699197586726998,1.2,1.4,2.6,1.4,-1.4000000000000001,0.0,25,32,0.0,0.0,21.4,29.6,-7,-2,-3,0,-2
275,2015-03-21,Vallecano,Malaga,1,0,1,0,H,2,La_liga,1.0569,3.071428571428572,4.4,1.5699,75,73,75,74,74,73,74,74,2.54,3.38,2.85,2014/2015,1,0,0,1,0,0,10.0,13.0,2.0,5.0,15.0,9.0,5.2,4.2,0.5,0.0,0.314,0.23199999999999998,32,31,50,30,-18,1,1.5068290000000002,1.3138538,1.06566,1.40666,3.0,5.6,6.332175238425238,9.4271991991992,2.0,1.2,2.0,1.0,0.0,0.19999999999999996,32,44,0.1,0.1,26.6,38.0,-12,1,0,1,0
276,2015-03-22,Barcelona,Real Madrid,2,1,1,1,H,2,La_liga,1.7843,10.04,8.371428571428572,0.9821,88,85,81,84,86,83,81,84,1.67,4.47,4.64,2014/2015,1,0,0,1,0,0,21.0,21.0,2.0,1.0,4.0,5.0,8.0,5.2,0.4,0.25,0.366,0.24000000000000005,78,77,16,24,62,53,3.147432,1.9546838000000002,2.4093,2.4171799999999997,12.0,10.0,5.401277056277056,8.237001999000501,3.2,1.4,0.6,0.4,2.6,0.9999999999999999,65,64,0.1,0.1,57.2,58.6,1,2,2,0,0
277,2015-03-22,La Coruna,Espanol,0,0,0,0,D,2,La_liga,0.7470999999999999,5.833333333333333,10.083333333333334,1.9891,71,72,72,73,76,73,72,73,2.6,3.18,2.94,2014/2015,0,1,0,0,1,0,6.0,9.0,7.0,6.0,14.0,12.0,4.8,3.6,0.0,0.0,0.12,0.278,23,32,44,37,-21,-5,1.2615973999999999,0.5253823999999998,0.9497,0.68162,6.0,3.4,6.967945296016677,11.382379463862842,0.6,0.8,2.0,0.6,-1.4,0.20000000000000007,25,33,0.0,0.03,24.4,29.6,-8,-5,-1,0,0
278,2015-03-22,Sociedad,Cordoba,3,1,1,1,H,2,La_liga,2.0606,4.354838709677419,14.375,0.6833,78,76,76,76,72,71,70,71,1.65,3.72,6.1,2014/2015,1,0,0,1,0,0,8.0,3.0,9.0,9.0,10.0,15.0,3.8,3.4,1.0,0.17,0.33399999999999996,0.10000000000000002,30,19,36,43,-6,-24,0.9217038000000001,0.921527,0.9833999999999999,1.04228,3.4,3.0,6.88838326585695,7.618809254471019,1.6,0.4,1.4,2.0,0.20000000000000018,-1.6,33,18,0.1,0.0,26.2,18.0,15,6,5,6,5
279,2015-03-22,Villarreal,Sevilla,0,2,0,0,A,2,La_liga,2.4153,5.333333333333333,9.478260869565217,0.4104,78,76,74,76,79,76,77,78,2.05,3.53,3.7,2014/2015,0,0,1,0,0,1,14.0,16.0,7.0,4.0,6.0,7.0,5.4,5.0,0.0,0.4,0.184,0.504,43,49,24,33,19,16,1.542757,2.3624982,1.61186,2.16878,7.4,11.6,10.130214501335193,6.958518518518517,1.2,2.6,0.8,1.4,0.3999999999999999,1.2000000000000002,49,52,0.04,0.1,43.8,45.4,-3,-1,0,-3,-2
280,2015-04-03,Eibar,Vallecano,1,2,1,2,A,2,La_liga,1.3605999999999998,10.73076923076923,5.40625,1.3288,72,72,72,72,75,73,75,74,2.58,3.27,2.91,2014/2015,0,0,1,0,0,1,7.0,11.0,7.0,2.0,14.0,15.0,1.8,4.2,0.25,0.25,0.066,0.356,26,33,38,50,-12,-17,0.528459,1.3724,0.6533200000000001,1.1286200000000002,1.6,3.0,10.748076923076923,5.75415326040326,0.2,1.8,1.2,2.0,-1.0,-0.19999999999999996,28,35,0.03,0.1,27.0,28.4,-7,-3,-1,-3,-2
281,2015-04-04,Almeria,Levante,1,4,0,2,A,2,La_liga,0.5877,7.266666666666667,5.384615384615385,2.1993,73,70,71,72,73,71,73,72,2.17,3.24,3.73,2014/2015,0,0,1,0,0,1,6.0,6.0,7.0,7.0,15.0,15.0,1.8,2.8,0.33,0.8,0.2,0.33399999999999996,23,23,42,52,-19,-29,0.5812728,0.8948054000000001,0.5645200000000001,0.6427999999999999,3.0,2.6,8.342706872370266,11.22104909451047,0.2,1.2,1.2,1.8,-1.0,-0.6000000000000001,25,25,0.0,0.0,23.8,22.6,0,0,-1,-2,0
282,2015-04-04,Cordoba,Ath Madrid,0,2,0,2,A,2,La_liga,0.6900999999999999,10.333333333333334,12.24,2.0053,72,71,70,71,81,78,79,80,8.63,4.52,1.43,2014/2015,0,0,1,0,0,1,3.0,18.0,9.0,5.0,16.0,5.0,4.0,4.6,0.0,0.5,0.13400000000000004,0.23200000000000004,20,53,46,23,-26,30,0.9898298000000001,1.3499127999999998,1.15366,2.09052,3.2,4.8,7.68428544494721,7.851482894916178,0.6,1.2,2.0,0.2,-1.4,1.0,18,59,0.0,0.1,18.0,53.6,-41,-9,-7,-9,-9
283,2015-04-04,Malaga,Sociedad,1,1,0,0,D,2,La_liga,2.5541000000000005,6.44,5.03030303030303,0.2918,74,73,74,74,78,76,76,76,1.98,3.45,4.19,2014/2015,0,1,0,0,1,0,13.0,9.0,5.0,9.0,10.0,10.0,3.6,3.8,0.17,0.33,0.23199999999999998,0.4,31,33,31,37,0,-4,1.1591402,1.0359642,1.30156,1.18134,4.6,6.2,9.610902902902904,6.6285817770232045,1.2,1.8,0.8,1.2,0.3999999999999999,0.6000000000000001,44,36,0.0,0.1,39.8,28.2,8,-4,-3,-2,-2
284,2015-04-04,Sevilla,Ath Bilbao,2,0,2,0,H,2,La_liga,2.1435,8.961538461538462,8.333333333333334,0.5967,79,76,77,78,77,77,77,77,1.76,3.75,4.96,2014/2015,1,0,0,1,0,0,17.0,11.0,4.0,6.0,7.0,11.0,4.8,5.2,0.4,0.0,0.484,0.32399999999999995,51,27,33,33,18,-6,1.9937503999999997,1.6617144000000004,1.6913999999999998,2.0635,9.0,5.4,7.779170692431561,8.491608863825196,2.4,1.4,1.4,0.4,1.0,0.9999999999999999,55,39,0.1,0.1,47.4,30.0,16,2,-1,0,1
285,2015-04-05,Celta,Barcelona,0,1,0,0,A,2,La_liga,0.4148,7.404761904761905,5.777777777777778,2.3861,75,74,73,74,88,85,81,84,7.8,4.92,1.42,2014/2015,0,0,1,0,0,1,9.0,22.0,8.0,2.0,11.0,4.0,4.8,7.0,0.0,0.33,0.25,0.346,29,80,31,17,-2,63,1.8134951999999998,2.8746280000000004,1.70004,2.17456,7.4,10.2,5.453966817496229,6.418367965367966,1.2,2.6,1.4,0.8,-0.19999999999999996,1.8,35,68,0.1,0.1,31.0,59.6,-33,-13,-11,-8,-10
286,2015-04-05,Getafe,La Coruna,2,1,2,0,H,2,La_liga,1.4785,6.766666666666667,4.529411764705882,1.2181000000000002,72,73,69,73,71,72,72,73,2.32,3.2,3.43,2014/2015,1,0,0,1,0,0,8.0,6.0,5.0,8.0,15.0,14.0,4.6,4.2,0.5,0.5,0.22400000000000003,0.12,24,23,39,44,-15,-21,1.1303008,1.3169988,1.41112,0.96176,4.2,5.8,7.4277428568450246,5.630908258979638,1.2,0.6,1.6,1.6,-0.40000000000000013,-1.0,29,26,0.0,0.03,26.6,24.6,3,1,1,-3,0
287,2015-04-05,Real Madrid,Granada,9,1,4,0,H,2,La_liga,2.9971,13.75,19.125,0.0015999999999999,86,83,81,84,72,74,72,73,1.08,12.25,29.25,2014/2015,1,0,0,1,0,0,21.0,4.0,1.0,11.0,6.0,13.0,4.8,3.8,0.82,0.17,0.22400000000000003,0.21600000000000005,78,18,26,43,52,-25,1.9988737999999997,1.1929396,2.20228,1.3207799999999998,9.6,3.6,7.811287713286214,7.307575757575757,1.2,0.8,0.8,1.6,0.3999999999999999,-0.8,64,23,0.0,0.03,60.6,20.2,41,14,9,9,11
288,2015-04-05,Valencia,Villarreal,0,0,0,0,D,2,La_liga,2.2855,5.153846153846154,6.090909090909091,0.4534,81,79,77,79,78,76,74,76,2.06,3.57,3.66,2014/2015,0,1,0,0,1,0,18.0,14.0,6.0,7.0,4.0,7.0,4.8,6.0,0.0,0.0,0.602,0.184,52,43,22,26,30,17,1.8078578,1.525861,2.14584,1.6889800000000001,7.2,7.4,9.049344278909496,9.984381168001859,2.2,1.2,0.4,0.8,1.8000000000000003,0.3999999999999999,60,49,0.1,0.0,52.2,45.4,11,3,3,3,3
289,2015-04-06,Espanol,Elche,1,1,1,0,D,2,La_liga,1.3378,10.607142857142858,6.730769230769231,1.207,76,73,72,73,72,72,72,72,1.68,3.62,6.01,2014/2015,0,1,0,0,1,0,9.0,7.0,7.0,6.0,12.0,15.0,3.6,2.0,0.33,0.5,0.078,0.2500000000000001,32,23,37,52,-5,-29,0.6959023999999998,0.7654333999999999,0.9514199999999999,0.7455399999999999,3.8,3.6,10.763752012882449,9.521128892612763,0.4,0.4,0.6,2.0,-0.19999999999999996,-1.6,34,27,0.03,0.0,31.0,24.8,7,4,1,0,1
290,2015-04-07,Ath Madrid,Sociedad,2,0,2,0,H,2,La_liga,2.1793,9.38888888888889,8.838709677419354,0.5569,81,78,79,80,78,76,76,76,1.32,5.14,11.75,2014/2015,1,0,0,1,0,0,19.0,9.0,5.0,10.0,5.0,10.0,4.2,2.8,0.67,0.0,0.23200000000000004,0.366,55,34,23,38,32,-4,1.2313548,0.69504,1.97364,1.0218,4.6,6.2,9.306379446640317,6.20264238308381,1.0,1.2,0.2,0.8,0.8,0.3999999999999999,62,37,0.1,0.03,55.4,30.6,25,3,2,3,4
291,2015-04-07,Eibar,Malaga,1,0,0,0,H,2,La_liga,1.742,8.521739130434783,6.892857142857143,0.8759,72,72,72,72,74,73,74,74,3.27,3.1,2.44,2014/2015,1,0,0,1,0,0,7.0,13.0,7.0,6.0,15.0,10.0,2.4,4.2,0.2,0.0,0.11600000000000002,0.19999999999999998,27,32,40,32,-13,0,0.7463468,1.2197342,0.87828,1.4647999999999999,2.6,5.0,9.344230769230768,6.06556956956957,0.4,1.2,1.4,1.0,-0.9999999999999999,0.19999999999999996,28,45,0.0,0.03,27.2,41.6,-17,-2,-1,-2,-2
292,2015-04-07,Levante,Sevilla,1,2,0,2,A,2,La_liga,1.5207000000000002,6.96,7.40625,1.2063,73,71,73,72,79,76,77,78,4.49,3.74,1.82,2014/2015,0,0,1,0,0,1,7.0,18.0,7.0,4.0,15.0,7.0,3.0,4.8,0.17,0.4,0.394,0.44399999999999995,27,53,53,33,-26,20,1.2006896,1.7682444,0.92738,1.7869400000000002,3.4,9.0,11.63130550476688,7.731478384739253,1.6,2.2,1.8,0.6,-0.19999999999999996,1.6,28,58,0.09,0.1,23.8,49.4,-30,-6,-5,-4,-6
293,2015-04-08,Barcelona,Almeria,4,0,1,0,H,2,La_liga,2.5489999999999995,3.96875,12.153846153846152,0.2798,88,85,81,84,73,70,71,72,1.05,14.33,44.33,2014/2015,1,0,0,1,0,0,23.0,6.0,2.0,7.0,4.0,16.0,6.6,2.2,0.33,0.0,0.41200000000000003,0.266,81,24,17,46,64,-22,3.017144,0.7829252,2.46074,0.63002,9.0,3.2,7.082494949494949,8.525072463768115,2.8,0.4,0.6,1.4,2.1999999999999997,-0.9999999999999999,71,25,0.1,0.0,62.0,24.2,46,15,15,10,12
294,2015-04-08,Granada,Celta,1,1,1,0,D,2,La_liga,1.9543,13.166666666666666,4.444444444444445,0.7549,72,74,72,73,75,74,73,74,3.34,3.18,2.36,2014/2015,0,1,0,0,1,0,4.0,9.0,11.0,8.0,14.0,12.0,4.2,4.0,0.33,0.25,0.20000000000000004,0.17,19,29,52,32,-33,-3,0.9967666000000002,1.5587994,0.9314599999999998,1.3275799999999998,3.0,7.4,9.199242424242424,6.09491919844861,0.8,0.8,3.0,1.6,-2.2,-0.8,23,35,0.0,0.0,21.0,32.4,-12,-3,0,-1,-1
295,2015-04-08,La Coruna,Cordoba,1,1,0,0,D,2,La_liga,0.6046,6.088235294117647,6.620689655172414,2.1202,71,72,72,73,72,71,70,71,1.74,3.56,5.46,2014/2015,0,1,0,0,1,0,6.0,3.0,8.0,9.0,15.0,17.0,3.8,3.6,0.5,0.14,0.22000000000000003,0.08400000000000003,24,20,46,48,-22,-28,1.3336287999999998,0.8682448,1.11002,1.1373000000000002,6.2,2.8,5.5112586970271975,8.68428544494721,0.8,0.4,1.6,2.0,-0.8,-1.6,26,18,0.0,0.0,25.0,18.0,8,-1,1,2,2
